File,BRONO-FBG-8-40_SpanReduzido.csv,
Date/Time,21-12-14/07:29,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,1.8030E-009
1540.060000,1.5630E-009
1540.120000,2.9490E-010
1540.180000,-1.1960E-009
1540.240000,1.3120E-009
1540.300000,2.0140E-009
1540.360000,7.1510E-011
1540.420000,4.9920E-010
1540.480000,1.6800E-009
1540.540000,1.1370E-009
1540.600000,1.2890E-009
1540.660000,-7.7960E-011
1540.720000,2.2160E-009
1540.780000,9.6110E-010
1540.840000,-1.8270E-010
1540.900000,-7.8090E-010
1540.960000,1.9720E-009
1541.020000,1.1340E-009
1541.080000,1.1860E-009
1541.140000,1.4090E-009
1541.200000,1.2270E-010
1541.260000,-7.2780E-010
1541.320000,1.1920E-009
1541.380000,2.7490E-010
1541.440000,1.7120E-009
1541.500000,1.8260E-009
1541.560000,1.1610E-009
1541.620000,2.0470E-009
1541.680000,2.1080E-009
1541.740000,-1.5850E-010
1541.800000,1.2850E-009
1541.860000,4.0440E-010
1541.920000,1.0080E-009
1541.980000,1.6390E-009
1542.040000,5.4010E-010
1542.100000,1.9590E-009
1542.160000,1.4500E-009
1542.220000,1.2470E-009
1542.280000,1.4510E-009
1542.340000,1.1080E-009
1542.400000,1.0770E-009
1542.460000,8.8220E-010
1542.520000,1.4170E-009
1542.580000,7.9030E-010
1542.640000,1.5880E-009
1542.700000,2.6640E-009
1542.760000,1.1290E-009
1542.820000,1.4270E-009
1542.880000,2.7220E-009
1542.940000,4.1210E-010
1543.000000,6.5170E-010
1543.060000,1.1290E-009
1543.120000,1.4430E-009
1543.180000,1.7580E-009
1543.240000,2.5890E-009
1543.300000,4.1960E-010
1543.360000,1.1240E-010
1543.420000,9.3940E-010
1543.480000,4.5900E-010
1543.540000,1.1750E-009
1543.600000,1.4520E-009
1543.660000,2.0080E-009
1543.720000,6.0220E-010
1543.780000,3.0180E-009
1543.840000,2.2280E-009
1543.900000,2.1890E-009
1543.960000,1.8530E-009
1544.020000,1.9080E-009
1544.080000,2.3370E-009
1544.140000,6.7070E-010
1544.200000,2.0170E-009
1544.260000,1.3110E-009
1544.320000,3.4810E-009
1544.380000,1.6990E-009
1544.440000,2.6410E-009
1544.500000,2.0040E-009
1544.560000,1.8940E-009
1544.620000,9.0980E-010
1544.680000,2.4540E-009
1544.740000,1.7750E-009
1544.800000,1.9400E-009
1544.860000,7.1380E-010
1544.920000,2.4700E-009
1544.980000,2.1760E-009
1545.040000,9.3550E-010
1545.100000,2.2240E-009
1545.160000,1.8230E-009
1545.220000,1.8880E-009
1545.280000,2.4510E-009
1545.340000,2.4090E-009
1545.400000,1.5740E-009
1545.460000,2.1120E-009
1545.520000,1.8150E-009
1545.580000,1.6190E-009
1545.640000,3.2420E-009
1545.700000,1.2940E-009
1545.760000,3.5040E-009
1545.820000,1.1390E-009
1545.880000,1.6940E-009
1545.940000,2.3090E-009
1546.000000,2.9010E-009
1546.060000,2.5850E-009
1546.120000,3.1770E-009
1546.180000,7.4010E-010
1546.240000,2.9120E-009
1546.300000,1.7040E-009
1546.360000,1.3830E-009
1546.420000,2.7690E-009
1546.480000,2.7660E-010
1546.540000,1.2520E-009
1546.600000,2.6210E-009
1546.660000,1.0100E-009
1546.720000,2.4350E-009
1546.780000,2.0180E-009
1546.840000,2.9770E-009
1546.900000,2.9790E-009
1546.960000,2.2270E-009
1547.020000,2.5880E-009
1547.080000,2.5190E-009
1547.140000,3.6550E-009
1547.200000,1.7090E-009
1547.260000,2.6540E-009
1547.320000,2.1340E-009
1547.380000,2.8560E-009
1547.440000,3.3780E-009
1547.500000,3.0330E-009
1547.560000,2.7360E-009
1547.620000,3.3390E-009
1547.680000,3.1590E-009
1547.740000,1.9420E-009
1547.800000,2.8670E-009
1547.860000,2.3060E-009
1547.920000,3.7470E-009
1547.980000,2.9120E-009
1548.040000,2.4850E-009
1548.100000,2.5520E-009
1548.160000,2.7480E-009
1548.220000,1.6280E-009
1548.280000,3.1150E-009
1548.340000,1.7700E-009
1548.400000,2.0130E-009
1548.460000,2.2030E-009
1548.520000,3.5510E-009
1548.580000,3.6140E-009
1548.640000,2.5760E-009
1548.700000,3.7920E-009
1548.760000,3.1160E-009
1548.820000,2.2410E-009
1548.880000,3.0420E-009
1548.940000,3.4200E-009
1549.000000,1.6480E-009
1549.060000,3.1630E-009
1549.120000,3.9990E-009
1549.180000,3.3750E-009
1549.240000,1.1130E-009
1549.300000,1.8610E-009
1549.360000,2.7380E-009
1549.420000,3.0860E-009
1549.480000,1.6730E-009
1549.540000,4.5330E-009
1549.600000,3.0160E-009
1549.660000,4.2570E-009
1549.720000,2.6600E-009
1549.780000,3.6110E-009
1549.840000,2.4680E-009
1549.900000,2.7350E-009
1549.960000,2.6350E-009
1550.020000,1.9540E-009
1550.080000,2.6780E-009
1550.140000,3.0310E-009
1550.200000,2.5530E-009
1550.260000,4.4230E-009
1550.320000,4.6810E-009
1550.380000,4.4140E-009
1550.440000,2.5240E-009
1550.500000,2.8610E-009
1550.560000,2.1040E-009
1550.620000,3.5520E-009
1550.680000,4.4430E-009
1550.740000,4.9250E-009
1550.800000,4.2700E-009
1550.860000,4.7550E-009
1550.920000,3.8110E-009
1550.980000,2.9140E-009
1551.040000,2.2420E-009
1551.100000,4.0400E-009
1551.160000,3.6710E-009
1551.220000,2.2980E-009
1551.280000,3.2640E-009
1551.340000,3.3260E-009
1551.400000,2.7650E-009
1551.460000,3.8810E-009
1551.520000,5.1550E-009
1551.580000,3.8490E-009
1551.640000,3.6000E-009
1551.700000,2.8620E-009
1551.760000,4.5690E-009
1551.820000,3.3760E-009
1551.880000,4.6670E-009
1551.940000,2.9350E-009
1552.000000,2.9430E-009
1552.060000,3.7070E-009
1552.120000,4.8490E-009
1552.180000,3.9150E-009
1552.240000,3.3990E-009
1552.300000,4.7990E-009
1552.360000,4.8480E-009
1552.420000,4.2530E-009
1552.480000,3.9590E-009
1552.540000,5.6230E-009
1552.600000,4.1690E-009
1552.660000,4.4450E-009
1552.720000,7.2840E-009
1552.780000,4.7300E-009
1552.840000,4.5800E-009
1552.900000,5.2550E-009
1552.960000,6.1530E-009
1553.020000,6.2260E-009
1553.080000,5.9490E-009
1553.140000,6.6060E-009
1553.200000,6.1580E-009
1553.260000,6.6480E-009
1553.320000,6.3590E-009
1553.380000,7.1070E-009
1553.440000,9.7570E-009
1553.500000,9.5710E-009
1553.560000,8.5340E-009
1553.620000,9.1330E-009
1553.680000,1.0040E-008
1553.740000,8.6160E-009
1553.800000,7.6100E-009
1553.860000,7.3370E-009
1553.920000,8.4010E-009
1553.980000,5.8920E-009
1554.040000,5.9600E-009
1554.100000,5.8940E-009
1554.160000,5.8950E-009
1554.220000,5.6470E-009
1554.280000,5.5260E-009
1554.340000,5.2120E-009
1554.400000,6.2010E-009
1554.460000,7.7990E-009
1554.520000,9.4560E-009
1554.580000,1.3030E-008
1554.640000,1.7180E-008
1554.700000,2.0340E-008
1554.760000,2.1830E-008
1554.820000,2.0800E-008
1554.880000,2.1800E-008
1554.940000,2.4850E-008
1555.000000,3.3310E-008
1555.060000,4.2860E-008
1555.120000,5.1530E-008
1555.180000,6.3870E-008
1555.240000,7.6220E-008
1555.300000,8.8450E-008
1555.360000,9.4570E-008
1555.420000,9.6650E-008
1555.480000,9.0390E-008
1555.540000,7.9700E-008
1555.600000,7.1920E-008
1555.660000,5.8990E-008
1555.720000,5.0010E-008
1555.780000,4.5110E-008
1555.840000,4.2490E-008
1555.900000,4.6410E-008
1555.960000,4.9730E-008
1556.020000,6.0820E-008
1556.080000,7.2580E-008
1556.140000,8.4080E-008
1556.200000,9.4300E-008
1556.260000,9.9480E-008
1556.320000,1.0230E-007
1556.380000,1.0590E-007
1556.440000,1.0300E-007
1556.500000,9.2590E-008
1556.560000,8.5810E-008
1556.620000,6.9750E-008
1556.680000,5.8570E-008
1556.740000,4.4160E-008
1556.800000,3.1970E-008
1556.860000,2.4940E-008
1556.920000,1.9600E-008
1556.980000,2.1460E-008
1557.040000,2.5070E-008
1557.100000,3.0250E-008
1557.160000,4.7770E-008
1557.220000,6.7070E-008
1557.280000,8.7730E-008
1557.340000,1.2760E-007
1557.400000,1.7320E-007
1557.460000,2.1350E-007
1557.520000,2.5560E-007
1557.580000,2.7580E-007
1557.640000,2.7140E-007
1557.700000,2.5890E-007
1557.760000,2.2920E-007
1557.820000,1.9280E-007
1557.880000,1.7530E-007
1557.940000,1.7400E-007
1558.000000,2.0940E-007
1558.060000,2.8130E-007
1558.120000,3.9160E-007
1558.180000,5.2720E-007
1558.240000,6.6850E-007
1558.300000,7.8950E-007
1558.360000,8.9850E-007
1558.420000,9.4230E-007
1558.480000,9.3080E-007
1558.540000,8.8030E-007
1558.600000,7.7310E-007
1558.660000,6.3750E-007
1558.720000,4.9990E-007
1558.780000,3.7580E-007
1558.840000,2.8100E-007
1558.900000,2.4780E-007
1558.960000,2.9400E-007
1559.020000,4.1650E-007
1559.080000,6.1350E-007
1559.140000,8.9000E-007
1559.200000,1.2200E-006
1559.260000,1.5790E-006
1559.320000,1.9610E-006
1559.380000,2.3140E-006
1559.440000,2.6370E-006
1559.500000,2.9030E-006
1559.560000,3.0990E-006
1559.620000,3.2240E-006
1559.680000,3.2630E-006
1559.740000,3.2170E-006
1559.800000,3.1080E-006
1559.860000,2.9180E-006
1559.920000,2.6730E-006
1559.980000,2.4110E-006
1560.040000,2.1060E-006
1560.100000,1.8020E-006
1560.160000,1.4900E-006
1560.220000,1.2170E-006
1560.280000,9.5140E-007
1560.340000,7.1350E-007
1560.400000,5.1230E-007
1560.460000,3.5830E-007
1560.520000,2.4690E-007
1560.580000,1.8110E-007
1560.640000,1.5660E-007
1560.700000,1.6670E-007
1560.760000,2.0210E-007
1560.820000,2.5660E-007
1560.880000,3.0300E-007
1560.940000,3.4370E-007
1561.000000,3.6770E-007
1561.060000,3.6540E-007
1561.120000,3.5230E-007
1561.180000,3.1480E-007
1561.240000,2.7210E-007
1561.300000,2.2230E-007
1561.360000,1.7660E-007
1561.420000,1.3740E-007
1561.480000,1.0050E-007
1561.540000,7.8040E-008
1561.600000,5.9550E-008
1561.660000,5.2970E-008
1561.720000,5.4610E-008
1561.780000,5.9100E-008
1561.840000,6.7310E-008
1561.900000,7.4360E-008
1561.960000,8.0790E-008
1562.020000,8.7970E-008
1562.080000,8.8410E-008
1562.140000,8.6440E-008
1562.200000,8.1500E-008
1562.260000,7.7630E-008
1562.320000,6.3650E-008
1562.380000,5.7150E-008
1562.440000,4.6430E-008
1562.500000,3.6130E-008
1562.560000,2.8010E-008
1562.620000,2.2530E-008
1562.680000,1.4180E-008
1562.740000,1.3920E-008
1562.800000,1.1550E-008
1562.860000,1.2470E-008
1562.920000,1.4570E-008
1562.980000,1.5800E-008
1563.040000,1.7020E-008
1563.100000,1.9220E-008
1563.160000,2.1800E-008
1563.220000,2.4670E-008
1563.280000,2.2310E-008
1563.340000,2.4360E-008
1563.400000,2.2270E-008
1563.460000,1.8410E-008
1563.520000,1.6290E-008
1563.580000,1.6290E-008
1563.640000,1.4500E-008
1563.700000,1.2590E-008
1563.760000,1.1100E-008
1563.820000,1.1230E-008
1563.880000,9.9590E-009
1563.940000,8.2860E-009
1564.000000,7.2480E-009
1564.060000,9.2550E-009
1564.120000,9.6780E-009
1564.180000,9.9000E-009
1564.240000,9.9320E-009
1564.300000,8.9840E-009
1564.360000,1.1180E-008
1564.420000,1.0420E-008
1564.480000,1.1100E-008
1564.540000,9.9610E-009
1564.600000,1.2070E-008
1564.660000,1.1160E-008
1564.720000,1.0290E-008
1564.780000,9.3730E-009
1564.840000,1.1450E-008
1564.900000,9.4840E-009
1564.960000,9.8750E-009
1565.020000,1.1480E-008
1565.080000,1.1070E-008
1565.140000,1.2730E-008
1565.200000,1.0400E-008
1565.260000,1.0690E-008
1565.320000,1.2520E-008
1565.380000,1.1320E-008
1565.440000,1.0420E-008
1565.500000,1.2500E-008
1565.560000,9.9960E-009
1565.620000,1.1090E-008
1565.680000,1.0100E-008
1565.740000,9.9260E-009
1565.800000,9.4240E-009
1565.860000,9.2050E-009
1565.920000,9.8570E-009
1565.980000,9.3940E-009
1566.040000,8.0910E-009
1566.100000,9.3600E-009
1566.160000,1.1680E-008
1566.220000,9.8090E-009
1566.280000,9.7010E-009
1566.340000,1.1050E-008
1566.400000,1.0360E-008
1566.460000,1.0810E-008
1566.520000,1.2310E-008
1566.580000,1.1470E-008
1566.640000,1.2150E-008
1566.700000,1.2140E-008
1566.760000,1.3350E-008
1566.820000,1.2520E-008
1566.880000,1.1640E-008
1566.940000,1.2400E-008
1567.000000,1.3840E-008
1567.060000,1.2790E-008
1567.120000,8.9840E-009
1567.180000,1.1320E-008
1567.240000,1.1840E-008
1567.300000,1.1770E-008
1567.360000,1.1840E-008
1567.420000,1.2380E-008
1567.480000,1.1760E-008
1567.540000,1.1160E-008
1567.600000,1.0640E-008
1567.660000,1.1270E-008
1567.720000,1.1720E-008
1567.780000,1.2120E-008
1567.840000,1.2040E-008
1567.900000,1.3160E-008
1567.960000,1.3550E-008
1568.020000,1.1500E-008
1568.080000,1.0700E-008
1568.140000,1.3070E-008
1568.200000,1.1740E-008
1568.260000,1.1720E-008
1568.320000,1.1930E-008
1568.380000,1.2270E-008
1568.440000,1.2420E-008
1568.500000,1.2390E-008
1568.560000,1.2780E-008
1568.620000,1.1690E-008
1568.680000,1.1950E-008
1568.740000,1.1170E-008
1568.800000,1.1450E-008
1568.860000,1.1690E-008
1568.920000,1.0430E-008
1568.980000,1.1140E-008
1569.040000,1.1900E-008
1569.100000,1.0720E-008
1569.160000,1.1720E-008
1569.220000,1.1280E-008
1569.280000,1.1570E-008
1569.340000,1.2850E-008
1569.400000,1.0850E-008
1569.460000,1.2740E-008
1569.520000,1.1790E-008
1569.580000,1.2130E-008
1569.640000,1.0640E-008
1569.700000,1.0600E-008
1569.760000,1.0910E-008
1569.820000,1.2150E-008
1569.880000,1.1420E-008
1569.940000,1.1410E-008
1570.000000,1.1870E-008
