File,BRONO-FBG-8-20_SpanReduzido.csv,
Date/Time,21-12-14/07:41,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,6.1670E-010
1540.060000,5.1460E-010
1540.120000,1.5820E-010
1540.180000,5.6950E-010
1540.240000,1.0480E-009
1540.300000,2.3350E-010
1540.360000,1.3650E-009
1540.420000,7.4440E-010
1540.480000,2.1320E-009
1540.540000,1.1590E-009
1540.600000,4.5970E-010
1540.660000,1.7610E-009
1540.720000,1.9660E-009
1540.780000,8.1910E-010
1540.840000,7.0150E-010
1540.900000,2.2070E-009
1540.960000,1.2060E-009
1541.020000,-9.9050E-010
1541.080000,5.8140E-010
1541.140000,1.1090E-009
1541.200000,9.3670E-010
1541.260000,1.8270E-009
1541.320000,-1.7000E-010
1541.380000,1.5250E-009
1541.440000,2.1990E-009
1541.500000,1.1740E-009
1541.560000,1.5400E-009
1541.620000,2.4350E-009
1541.680000,1.4780E-009
1541.740000,1.0550E-009
1541.800000,1.0380E-009
1541.860000,1.6740E-009
1541.920000,1.3680E-010
1541.980000,9.3190E-010
1542.040000,4.6710E-010
1542.100000,2.2940E-009
1542.160000,1.9990E-009
1542.220000,1.0740E-009
1542.280000,2.6800E-009
1542.340000,1.1320E-009
1542.400000,2.9980E-009
1542.460000,1.2710E-009
1542.520000,2.9320E-009
1542.580000,1.9530E-009
1542.640000,9.3560E-010
1542.700000,1.6840E-010
1542.760000,2.4110E-009
1542.820000,1.4410E-009
1542.880000,9.9110E-010
1542.940000,1.4100E-009
1543.000000,7.6520E-010
1543.060000,2.9640E-011
1543.120000,2.0820E-009
1543.180000,1.0060E-009
1543.240000,2.0560E-009
1543.300000,1.2910E-009
1543.360000,1.1070E-009
1543.420000,9.1880E-010
1543.480000,-1.6550E-010
1543.540000,1.5820E-009
1543.600000,1.7180E-009
1543.660000,1.2010E-009
1543.720000,1.1780E-009
1543.780000,1.4290E-009
1543.840000,1.3110E-009
1543.900000,4.6570E-010
1543.960000,2.1150E-009
1544.020000,1.2540E-009
1544.080000,-1.9060E-010
1544.140000,1.7640E-009
1544.200000,2.1050E-009
1544.260000,1.5330E-009
1544.320000,1.9130E-009
1544.380000,2.2010E-009
1544.440000,1.8640E-009
1544.500000,6.0220E-010
1544.560000,8.6330E-010
1544.620000,1.9190E-009
1544.680000,2.6980E-009
1544.740000,1.6560E-009
1544.800000,1.5340E-009
1544.860000,1.8990E-009
1544.920000,1.8610E-009
1544.980000,2.1600E-009
1545.040000,2.3910E-009
1545.100000,2.5580E-009
1545.160000,7.8240E-010
1545.220000,2.3270E-009
1545.280000,1.9390E-009
1545.340000,2.2120E-009
1545.400000,2.8030E-009
1545.460000,2.4540E-009
1545.520000,1.6430E-009
1545.580000,1.8890E-009
1545.640000,2.6440E-009
1545.700000,1.7750E-009
1545.760000,2.1720E-009
1545.820000,4.8780E-010
1545.880000,2.6950E-009
1545.940000,2.8050E-009
1546.000000,2.1840E-009
1546.060000,3.6670E-009
1546.120000,1.3960E-009
1546.180000,1.5400E-009
1546.240000,1.4180E-009
1546.300000,2.8160E-009
1546.360000,7.6450E-010
1546.420000,2.1530E-009
1546.480000,1.6450E-009
1546.540000,1.8720E-009
1546.600000,2.7560E-009
1546.660000,2.5170E-009
1546.720000,1.7800E-009
1546.780000,2.8310E-009
1546.840000,3.0970E-009
1546.900000,1.7270E-009
1546.960000,2.7380E-009
1547.020000,1.9280E-009
1547.080000,2.9710E-009
1547.140000,2.9060E-009
1547.200000,2.2850E-009
1547.260000,7.8770E-010
1547.320000,2.9770E-009
1547.380000,2.4010E-009
1547.440000,1.7470E-009
1547.500000,2.1030E-009
1547.560000,3.3770E-009
1547.620000,3.4610E-009
1547.680000,3.0890E-009
1547.740000,2.5300E-009
1547.800000,3.2610E-009
1547.860000,2.6070E-009
1547.920000,3.2630E-009
1547.980000,1.7800E-009
1548.040000,2.1000E-009
1548.100000,1.8680E-009
1548.160000,2.0400E-009
1548.220000,3.4500E-009
1548.280000,3.3120E-009
1548.340000,2.7700E-009
1548.400000,3.4210E-009
1548.460000,2.6440E-009
1548.520000,2.5860E-009
1548.580000,2.5520E-009
1548.640000,2.5670E-009
1548.700000,2.0280E-009
1548.760000,1.5780E-009
1548.820000,3.4360E-009
1548.880000,2.8600E-009
1548.940000,4.0250E-009
1549.000000,3.5970E-009
1549.060000,1.8040E-009
1549.120000,2.4850E-009
1549.180000,2.8430E-009
1549.240000,2.0390E-009
1549.300000,3.7870E-009
1549.360000,2.9410E-009
1549.420000,2.6170E-009
1549.480000,3.3740E-009
1549.540000,3.8570E-009
1549.600000,3.7960E-009
1549.660000,3.7730E-009
1549.720000,2.5630E-009
1549.780000,2.7230E-009
1549.840000,3.2000E-009
1549.900000,2.7240E-009
1549.960000,3.3700E-009
1550.020000,2.8690E-009
1550.080000,2.5110E-009
1550.140000,2.6330E-009
1550.200000,3.9060E-009
1550.260000,4.1050E-009
1550.320000,4.1530E-009
1550.380000,3.7790E-009
1550.440000,3.8250E-009
1550.500000,3.4690E-009
1550.560000,3.1540E-009
1550.620000,3.5450E-009
1550.680000,2.7920E-009
1550.740000,1.7190E-009
1550.800000,2.7780E-009
1550.860000,1.9960E-009
1550.920000,1.6740E-009
1550.980000,3.5400E-009
1551.040000,3.6430E-009
1551.100000,3.9110E-009
1551.160000,2.9000E-009
1551.220000,2.9530E-009
1551.280000,2.7800E-009
1551.340000,3.8220E-009
1551.400000,2.8660E-009
1551.460000,3.1540E-009
1551.520000,3.3950E-009
1551.580000,2.8990E-009
1551.640000,3.7270E-009
1551.700000,3.2470E-009
1551.760000,4.3340E-009
1551.820000,3.4350E-009
1551.880000,3.3800E-009
1551.940000,3.5200E-009
1552.000000,4.3640E-009
1552.060000,3.5200E-009
1552.120000,4.8150E-009
1552.180000,3.1090E-009
1552.240000,4.1810E-009
1552.300000,4.3960E-009
1552.360000,4.0510E-009
1552.420000,5.0700E-009
1552.480000,3.5700E-009
1552.540000,3.2020E-009
1552.600000,4.8120E-009
1552.660000,4.7810E-009
1552.720000,4.5750E-009
1552.780000,3.5300E-009
1552.840000,5.5470E-009
1552.900000,4.5270E-009
1552.960000,4.8170E-009
1553.020000,3.7960E-009
1553.080000,4.1180E-009
1553.140000,5.1290E-009
1553.200000,4.1540E-009
1553.260000,3.3580E-009
1553.320000,5.2330E-009
1553.380000,4.5540E-009
1553.440000,4.6590E-009
1553.500000,4.2870E-009
1553.560000,5.9440E-009
1553.620000,5.1690E-009
1553.680000,5.4370E-009
1553.740000,5.5510E-009
1553.800000,5.2020E-009
1553.860000,4.6710E-009
1553.920000,5.5690E-009
1553.980000,5.4360E-009
1554.040000,6.4350E-009
1554.100000,4.2020E-009
1554.160000,5.8010E-009
1554.220000,4.5070E-009
1554.280000,4.3360E-009
1554.340000,5.1670E-009
1554.400000,5.8250E-009
1554.460000,5.2490E-009
1554.520000,5.1660E-009
1554.580000,6.8180E-009
1554.640000,6.8320E-009
1554.700000,6.1540E-009
1554.760000,7.2810E-009
1554.820000,7.1700E-009
1554.880000,8.2770E-009
1554.940000,8.7440E-009
1555.000000,9.7860E-009
1555.060000,8.7230E-009
1555.120000,9.5140E-009
1555.180000,1.0010E-008
1555.240000,1.0520E-008
1555.300000,8.8370E-009
1555.360000,8.6930E-009
1555.420000,7.3980E-009
1555.480000,8.2160E-009
1555.540000,7.4030E-009
1555.600000,6.9900E-009
1555.660000,6.7490E-009
1555.720000,5.6920E-009
1555.780000,6.4930E-009
1555.840000,5.4080E-009
1555.900000,7.5040E-009
1555.960000,6.5890E-009
1556.020000,8.2980E-009
1556.080000,1.2000E-008
1556.140000,1.5640E-008
1556.200000,1.8360E-008
1556.260000,2.5440E-008
1556.320000,2.4210E-008
1556.380000,2.5890E-008
1556.440000,2.4610E-008
1556.500000,2.9870E-008
1556.560000,3.8790E-008
1556.620000,4.8670E-008
1556.680000,6.0850E-008
1556.740000,7.4630E-008
1556.800000,9.0110E-008
1556.860000,1.0090E-007
1556.920000,1.0900E-007
1556.980000,1.0870E-007
1557.040000,9.8960E-008
1557.100000,8.8860E-008
1557.160000,7.6200E-008
1557.220000,6.4560E-008
1557.280000,5.3230E-008
1557.340000,4.9760E-008
1557.400000,4.5980E-008
1557.460000,4.9610E-008
1557.520000,5.9090E-008
1557.580000,7.0120E-008
1557.640000,8.0780E-008
1557.700000,9.5770E-008
1557.760000,1.0790E-007
1557.820000,1.1070E-007
1557.880000,1.1650E-007
1557.940000,1.1820E-007
1558.000000,1.1260E-007
1558.060000,1.0360E-007
1558.120000,9.1580E-008
1558.180000,7.6970E-008
1558.240000,6.1520E-008
1558.300000,4.7380E-008
1558.360000,3.6200E-008
1558.420000,2.6960E-008
1558.480000,2.2420E-008
1558.540000,2.3660E-008
1558.600000,3.1520E-008
1558.660000,3.6430E-008
1558.720000,5.9560E-008
1558.780000,8.2070E-008
1558.840000,1.0820E-007
1558.900000,1.5650E-007
1558.960000,2.0730E-007
1559.020000,2.5220E-007
1559.080000,2.9820E-007
1559.140000,3.0780E-007
1559.200000,3.0420E-007
1559.260000,2.8380E-007
1559.320000,2.5090E-007
1559.380000,2.1070E-007
1559.440000,1.9210E-007
1559.500000,1.9810E-007
1559.560000,2.3780E-007
1559.620000,3.2220E-007
1559.680000,4.5320E-007
1559.740000,6.1120E-007
1559.800000,7.5680E-007
1559.860000,8.9360E-007
1559.920000,1.0130E-006
1559.980000,1.0500E-006
1560.040000,1.0360E-006
1560.100000,9.7890E-007
1560.160000,8.4920E-007
1560.220000,7.0170E-007
1560.280000,5.4690E-007
1560.340000,4.0470E-007
1560.400000,3.0410E-007
1560.460000,2.8050E-007
1560.520000,3.3520E-007
1560.580000,4.7040E-007
1560.640000,7.0100E-007
1560.700000,1.0060E-006
1560.760000,1.3680E-006
1560.820000,1.7610E-006
1560.880000,2.2030E-006
1560.940000,2.6000E-006
1561.000000,2.9350E-006
1561.060000,3.2290E-006
1561.120000,3.4350E-006
1561.180000,3.5590E-006
1561.240000,3.5960E-006
1561.300000,3.5330E-006
1561.360000,3.4020E-006
1561.420000,3.1860E-006
1561.480000,2.9290E-006
1561.540000,2.6210E-006
1561.600000,2.2820E-006
1561.660000,1.9540E-006
1561.720000,1.6120E-006
1561.780000,1.2900E-006
1561.840000,1.0160E-006
1561.900000,7.5790E-007
1561.960000,5.4500E-007
1562.020000,3.8190E-007
1562.080000,2.6100E-007
1562.140000,1.9120E-007
1562.200000,1.7050E-007
1562.260000,1.8700E-007
1562.320000,2.2580E-007
1562.380000,2.8470E-007
1562.440000,3.3810E-007
1562.500000,3.8120E-007
1562.560000,3.9620E-007
1562.620000,3.9420E-007
1562.680000,3.7190E-007
1562.740000,3.2990E-007
1562.800000,2.8510E-007
1562.860000,2.3280E-007
1562.920000,1.8250E-007
1562.980000,1.3560E-007
1563.040000,1.0540E-007
1563.100000,7.9690E-008
1563.160000,6.2900E-008
1563.220000,5.8570E-008
1563.280000,5.8220E-008
1563.340000,6.6020E-008
1563.400000,7.1490E-008
1563.460000,8.2530E-008
1563.520000,8.8840E-008
1563.580000,9.3050E-008
1563.640000,9.6240E-008
1563.700000,9.2510E-008
1563.760000,8.9820E-008
1563.820000,8.2640E-008
1563.880000,7.0380E-008
1563.940000,5.9350E-008
1564.000000,5.0670E-008
1564.060000,4.1150E-008
1564.120000,2.8880E-008
1564.180000,2.3610E-008
1564.240000,1.8130E-008
1564.300000,1.4870E-008
1564.360000,1.1750E-008
1564.420000,1.2920E-008
1564.480000,1.5000E-008
1564.540000,1.7480E-008
1564.600000,1.9320E-008
1564.660000,2.1100E-008
1564.720000,2.4810E-008
1564.780000,2.4000E-008
1564.840000,2.5450E-008
1564.900000,2.4300E-008
1564.960000,2.3080E-008
1565.020000,2.2110E-008
1565.080000,2.0350E-008
1565.140000,1.4680E-008
1565.200000,1.3990E-008
1565.260000,1.3420E-008
1565.320000,1.2490E-008
1565.380000,9.9540E-009
1565.440000,1.0330E-008
1565.500000,9.9180E-009
1565.560000,1.0020E-008
1565.620000,9.3450E-009
1565.680000,8.9330E-009
1565.740000,1.1160E-008
1565.800000,1.0380E-008
1565.860000,1.1460E-008
1565.920000,1.1240E-008
1565.980000,1.0340E-008
1566.040000,1.0890E-008
1566.100000,1.2740E-008
1566.160000,1.2340E-008
1566.220000,1.0660E-008
1566.280000,1.0250E-008
1566.340000,1.1440E-008
1566.400000,1.1420E-008
1566.460000,1.0780E-008
1566.520000,1.0810E-008
1566.580000,1.1640E-008
1566.640000,1.2810E-008
1566.700000,1.2120E-008
1566.760000,1.1090E-008
1566.820000,1.1780E-008
1566.880000,1.1670E-008
1566.940000,1.2640E-008
1567.000000,1.2780E-008
1567.060000,1.3090E-008
1567.120000,1.2720E-008
1567.180000,1.3690E-008
1567.240000,1.1740E-008
1567.300000,1.2160E-008
1567.360000,1.2510E-008
1567.420000,1.2220E-008
1567.480000,1.1210E-008
1567.540000,1.0730E-008
1567.600000,1.1830E-008
1567.660000,1.1420E-008
1567.720000,1.1950E-008
1567.780000,1.1950E-008
1567.840000,1.2590E-008
1567.900000,1.2420E-008
1567.960000,1.2560E-008
1568.020000,1.3400E-008
1568.080000,1.3750E-008
1568.140000,1.4560E-008
1568.200000,1.4840E-008
1568.260000,1.3800E-008
1568.320000,1.3550E-008
1568.380000,1.4090E-008
1568.440000,1.3170E-008
1568.500000,1.2800E-008
1568.560000,1.2200E-008
1568.620000,1.3510E-008
1568.680000,1.1060E-008
1568.740000,1.1390E-008
1568.800000,1.1650E-008
1568.860000,1.1850E-008
1568.920000,1.0430E-008
1568.980000,1.0180E-008
1569.040000,1.2450E-008
1569.100000,1.1780E-008
1569.160000,1.2320E-008
1569.220000,1.0680E-008
1569.280000,1.0490E-008
1569.340000,1.0610E-008
1569.400000,1.2830E-008
1569.460000,1.0610E-008
1569.520000,1.1610E-008
1569.580000,1.1890E-008
1569.640000,1.1540E-008
1569.700000,1.2990E-008
1569.760000,1.1910E-008
1569.820000,1.1900E-008
1569.880000,1.1230E-008
1569.940000,1.2060E-008
1570.000000,1.1910E-008
