File,BRONO-FBG-8-30_SpanReduzido.csv,
Date/Time,21-12-14/07:38,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,2.6170E-010
1540.060000,9.1300E-010
1540.120000,1.1180E-009
1540.180000,2.2210E-010
1540.240000,-7.7900E-011
1540.300000,3.5370E-010
1540.360000,3.5120E-010
1540.420000,1.1720E-009
1540.480000,1.5200E-009
1540.540000,9.7060E-010
1540.600000,1.7630E-009
1540.660000,-3.1950E-011
1540.720000,2.5990E-009
1540.780000,-2.6830E-011
1540.840000,-3.8470E-010
1540.900000,1.1560E-009
1540.960000,2.4310E-009
1541.020000,-4.3440E-010
1541.080000,7.5660E-010
1541.140000,5.7640E-010
1541.200000,1.3160E-009
1541.260000,4.4370E-010
1541.320000,5.2940E-010
1541.380000,2.2470E-009
1541.440000,3.2130E-009
1541.500000,6.7150E-010
1541.560000,1.8780E-009
1541.620000,1.3420E-010
1541.680000,1.4000E-009
1541.740000,8.2120E-010
1541.800000,1.3750E-009
1541.860000,9.9460E-010
1541.920000,1.7690E-009
1541.980000,2.5480E-009
1542.040000,9.9340E-010
1542.100000,7.6290E-010
1542.160000,4.1370E-010
1542.220000,1.3520E-009
1542.280000,1.2260E-009
1542.340000,1.3510E-009
1542.400000,2.1800E-009
1542.460000,1.8190E-009
1542.520000,2.7700E-009
1542.580000,1.8260E-009
1542.640000,1.4900E-009
1542.700000,4.5780E-010
1542.760000,1.1200E-009
1542.820000,5.6620E-010
1542.880000,1.3660E-009
1542.940000,7.3800E-010
1543.000000,-2.8330E-011
1543.060000,2.2370E-009
1543.120000,1.7780E-009
1543.180000,1.3990E-009
1543.240000,3.5170E-009
1543.300000,2.0870E-009
1543.360000,1.5260E-009
1543.420000,1.1430E-009
1543.480000,2.4480E-009
1543.540000,1.4850E-009
1543.600000,2.7980E-009
1543.660000,1.9920E-009
1543.720000,1.4010E-009
1543.780000,1.0970E-009
1543.840000,1.9160E-009
1543.900000,9.6260E-010
1543.960000,2.1790E-009
1544.020000,1.4840E-009
1544.080000,1.2720E-009
1544.140000,5.0450E-010
1544.200000,1.5910E-009
1544.260000,1.6200E-010
1544.320000,2.4130E-009
1544.380000,1.9920E-009
1544.440000,1.4160E-009
1544.500000,2.3040E-009
1544.560000,1.3160E-009
1544.620000,3.2440E-009
1544.680000,1.8170E-009
1544.740000,1.6970E-009
1544.800000,2.1180E-009
1544.860000,2.0300E-009
1544.920000,1.0770E-009
1544.980000,1.5700E-009
1545.040000,1.5100E-009
1545.100000,1.3720E-009
1545.160000,1.6980E-009
1545.220000,2.2810E-009
1545.280000,1.7700E-009
1545.340000,2.1670E-010
1545.400000,1.1830E-009
1545.460000,1.2050E-009
1545.520000,2.2850E-009
1545.580000,1.5500E-009
1545.640000,3.0610E-009
1545.700000,5.1910E-010
1545.760000,2.3820E-009
1545.820000,1.4690E-009
1545.880000,1.0380E-009
1545.940000,1.2410E-009
1546.000000,1.5840E-009
1546.060000,1.5230E-009
1546.120000,2.2530E-009
1546.180000,2.6250E-009
1546.240000,1.3480E-009
1546.300000,1.8010E-009
1546.360000,2.6970E-009
1546.420000,1.1100E-009
1546.480000,2.7800E-009
1546.540000,2.2050E-009
1546.600000,5.4310E-010
1546.660000,2.5020E-009
1546.720000,2.8270E-009
1546.780000,3.8880E-009
1546.840000,2.7980E-009
1546.900000,2.7660E-009
1546.960000,1.3890E-009
1547.020000,3.0430E-009
1547.080000,2.5940E-009
1547.140000,2.8260E-009
1547.200000,1.8020E-009
1547.260000,2.1260E-009
1547.320000,2.3670E-009
1547.380000,2.8870E-009
1547.440000,2.3210E-009
1547.500000,2.5230E-009
1547.560000,3.0570E-009
1547.620000,2.9400E-009
1547.680000,3.2330E-009
1547.740000,1.9320E-009
1547.800000,1.9510E-009
1547.860000,2.0550E-009
1547.920000,3.6120E-009
1547.980000,2.1670E-009
1548.040000,2.7580E-009
1548.100000,1.3850E-009
1548.160000,3.1870E-009
1548.220000,2.8500E-009
1548.280000,2.0070E-009
1548.340000,2.1260E-009
1548.400000,2.6230E-009
1548.460000,2.3660E-009
1548.520000,3.4570E-009
1548.580000,1.5630E-009
1548.640000,2.4510E-009
1548.700000,3.8900E-009
1548.760000,2.0920E-009
1548.820000,1.9620E-009
1548.880000,3.1590E-009
1548.940000,2.9740E-009
1549.000000,3.1610E-009
1549.060000,2.6550E-009
1549.120000,2.7900E-009
1549.180000,2.7570E-009
1549.240000,2.7510E-009
1549.300000,2.3970E-009
1549.360000,2.8450E-009
1549.420000,3.4640E-009
1549.480000,2.6620E-009
1549.540000,1.7530E-009
1549.600000,3.3360E-009
1549.660000,3.7190E-009
1549.720000,2.9810E-009
1549.780000,3.8900E-009
1549.840000,3.4910E-009
1549.900000,2.9030E-009
1549.960000,4.3730E-009
1550.020000,3.1260E-009
1550.080000,3.9400E-009
1550.140000,3.0010E-009
1550.200000,3.8120E-009
1550.260000,2.8700E-009
1550.320000,1.3520E-009
1550.380000,2.8520E-009
1550.440000,4.2310E-009
1550.500000,2.3750E-009
1550.560000,2.6390E-009
1550.620000,4.2200E-009
1550.680000,3.3140E-009
1550.740000,3.2070E-009
1550.800000,3.4390E-009
1550.860000,4.3110E-009
1550.920000,4.3950E-009
1550.980000,3.5480E-009
1551.040000,3.6730E-009
1551.100000,2.2970E-009
1551.160000,3.3070E-009
1551.220000,3.3320E-009
1551.280000,2.9300E-009
1551.340000,2.2510E-009
1551.400000,4.0240E-009
1551.460000,2.9800E-009
1551.520000,2.7750E-009
1551.580000,3.6220E-009
1551.640000,3.3800E-009
1551.700000,4.7620E-009
1551.760000,4.0320E-009
1551.820000,3.0690E-009
1551.880000,3.2990E-009
1551.940000,3.1600E-009
1552.000000,4.9600E-009
1552.060000,2.7820E-009
1552.120000,3.2510E-009
1552.180000,4.0640E-009
1552.240000,5.0460E-009
1552.300000,3.1040E-009
1552.360000,4.5030E-009
1552.420000,4.6590E-009
1552.480000,5.5540E-009
1552.540000,3.8880E-009
1552.600000,4.0520E-009
1552.660000,4.8600E-009
1552.720000,4.2740E-009
1552.780000,4.7260E-009
1552.840000,4.2710E-009
1552.900000,5.2060E-009
1552.960000,5.0740E-009
1553.020000,5.1210E-009
1553.080000,4.9210E-009
1553.140000,5.7200E-009
1553.200000,5.2700E-009
1553.260000,3.9460E-009
1553.320000,5.4230E-009
1553.380000,5.6500E-009
1553.440000,5.1300E-009
1553.500000,4.9650E-009
1553.560000,5.5010E-009
1553.620000,5.6000E-009
1553.680000,5.9910E-009
1553.740000,5.3020E-009
1553.800000,7.4610E-009
1553.860000,6.5850E-009
1553.920000,6.4170E-009
1553.980000,5.7680E-009
1554.040000,6.4400E-009
1554.100000,8.4770E-009
1554.160000,9.0580E-009
1554.220000,9.4660E-009
1554.280000,9.2930E-009
1554.340000,9.2360E-009
1554.400000,9.1700E-009
1554.460000,8.7740E-009
1554.520000,8.8280E-009
1554.580000,8.2570E-009
1554.640000,6.5130E-009
1554.700000,5.6090E-009
1554.760000,6.9210E-009
1554.820000,6.4500E-009
1554.880000,7.9260E-009
1554.940000,6.4280E-009
1555.000000,5.4170E-009
1555.060000,5.5770E-009
1555.120000,6.8260E-009
1555.180000,7.1190E-009
1555.240000,8.5970E-009
1555.300000,1.1470E-008
1555.360000,1.5460E-008
1555.420000,1.8500E-008
1555.480000,2.0190E-008
1555.540000,2.3060E-008
1555.600000,2.1120E-008
1555.660000,2.3080E-008
1555.720000,2.8700E-008
1555.780000,3.7090E-008
1555.840000,4.5450E-008
1555.900000,5.7450E-008
1555.960000,7.0040E-008
1556.020000,8.6230E-008
1556.080000,9.4540E-008
1556.140000,1.0040E-007
1556.200000,1.0010E-007
1556.260000,9.4030E-008
1556.320000,8.5350E-008
1556.380000,7.1960E-008
1556.440000,6.1240E-008
1556.500000,5.1370E-008
1556.560000,4.7070E-008
1556.620000,4.6420E-008
1556.680000,4.8190E-008
1556.740000,5.9020E-008
1556.800000,6.6880E-008
1556.860000,7.7050E-008
1556.920000,9.3560E-008
1556.980000,1.0220E-007
1557.040000,1.0710E-007
1557.100000,1.0990E-007
1557.160000,1.1040E-007
1557.220000,1.0150E-007
1557.280000,9.5670E-008
1557.340000,8.5390E-008
1557.400000,6.8830E-008
1557.460000,5.5370E-008
1557.520000,4.5170E-008
1557.580000,3.5610E-008
1557.640000,2.3370E-008
1557.700000,1.9720E-008
1557.760000,2.2260E-008
1557.820000,2.8420E-008
1557.880000,3.7790E-008
1557.940000,5.6970E-008
1558.000000,7.8450E-008
1558.060000,1.0500E-007
1558.120000,1.5260E-007
1558.180000,1.9870E-007
1558.240000,2.3990E-007
1558.300000,2.8400E-007
1558.360000,2.9170E-007
1558.420000,2.8470E-007
1558.480000,2.6620E-007
1558.540000,2.3620E-007
1558.600000,1.9790E-007
1558.660000,1.8170E-007
1558.720000,1.8760E-007
1558.780000,2.3990E-007
1558.840000,3.2440E-007
1558.900000,4.5200E-007
1558.960000,5.9850E-007
1559.020000,7.3920E-007
1559.080000,8.6180E-007
1559.140000,9.6150E-007
1559.200000,9.8710E-007
1559.260000,9.6930E-007
1559.320000,9.0160E-007
1559.380000,7.7630E-007
1559.440000,6.3250E-007
1559.500000,4.8740E-007
1559.560000,3.6130E-007
1559.620000,2.7430E-007
1559.680000,2.7280E-007
1559.740000,3.2990E-007
1559.800000,4.8850E-007
1559.860000,7.2040E-007
1559.920000,1.0180E-006
1559.980000,1.3660E-006
1560.040000,1.7590E-006
1560.100000,2.1720E-006
1560.160000,2.5320E-006
1560.220000,2.8590E-006
1560.280000,3.1170E-006
1560.340000,3.3060E-006
1560.400000,3.4150E-006
1560.460000,3.4370E-006
1560.520000,3.3620E-006
1560.580000,3.2250E-006
1560.640000,3.0160E-006
1560.700000,2.7510E-006
1560.760000,2.4520E-006
1560.820000,2.1260E-006
1560.880000,1.7980E-006
1560.940000,1.4830E-006
1561.000000,1.2000E-006
1561.060000,9.2670E-007
1561.120000,6.8820E-007
1561.180000,4.8340E-007
1561.240000,3.3470E-007
1561.300000,2.3470E-007
1561.360000,1.7850E-007
1561.420000,1.6080E-007
1561.480000,1.8240E-007
1561.540000,2.2150E-007
1561.600000,2.8340E-007
1561.660000,3.3060E-007
1561.720000,3.6910E-007
1561.780000,3.8870E-007
1561.840000,3.8070E-007
1561.900000,3.5640E-007
1561.960000,3.1750E-007
1562.020000,2.7050E-007
1562.080000,2.1120E-007
1562.140000,1.6900E-007
1562.200000,1.3050E-007
1562.260000,9.5790E-008
1562.320000,7.4090E-008
1562.380000,6.0660E-008
1562.440000,5.7510E-008
1562.500000,5.8050E-008
1562.560000,6.5630E-008
1562.620000,7.0920E-008
1562.680000,7.8560E-008
1562.740000,8.6720E-008
1562.800000,9.1900E-008
1562.860000,9.3310E-008
1562.920000,8.7970E-008
1562.980000,8.4990E-008
1563.040000,7.7120E-008
1563.100000,6.6640E-008
1563.160000,5.5070E-008
1563.220000,4.5540E-008
1563.280000,3.4600E-008
1563.340000,2.6470E-008
1563.400000,2.0050E-008
1563.460000,1.6990E-008
1563.520000,1.2570E-008
1563.580000,1.3490E-008
1563.640000,1.3340E-008
1563.700000,1.3880E-008
1563.760000,1.6630E-008
1563.820000,1.8460E-008
1563.880000,2.2890E-008
1563.940000,2.3520E-008
1564.000000,2.4350E-008
1564.060000,2.2930E-008
1564.120000,2.3300E-008
1564.180000,2.1400E-008
1564.240000,1.9010E-008
1564.300000,1.6470E-008
1564.360000,1.4920E-008
1564.420000,1.4130E-008
1564.480000,1.2150E-008
1564.540000,1.0150E-008
1564.600000,1.1830E-008
1564.660000,1.1090E-008
1564.720000,1.0800E-008
1564.780000,9.2270E-009
1564.840000,9.7950E-009
1564.900000,1.1050E-008
1564.960000,1.1700E-008
1565.020000,1.0940E-008
1565.080000,1.1270E-008
1565.140000,1.1870E-008
1565.200000,1.0210E-008
1565.260000,1.0930E-008
1565.320000,9.5600E-009
1565.380000,9.9540E-009
1565.440000,1.1960E-008
1565.500000,1.1390E-008
1565.560000,1.1330E-008
1565.620000,1.0030E-008
1565.680000,1.0190E-008
1565.740000,1.1720E-008
1565.800000,1.0570E-008
1565.860000,1.0340E-008
1565.920000,1.0020E-008
1565.980000,1.1000E-008
1566.040000,1.0520E-008
1566.100000,1.0510E-008
1566.160000,1.0920E-008
1566.220000,1.2390E-008
1566.280000,1.0640E-008
1566.340000,1.1450E-008
1566.400000,1.1180E-008
1566.460000,1.1250E-008
1566.520000,1.0530E-008
1566.580000,1.1460E-008
1566.640000,1.0520E-008
1566.700000,1.0880E-008
1566.760000,1.1310E-008
1566.820000,1.0110E-008
1566.880000,1.2910E-008
1566.940000,1.0150E-008
1567.000000,1.1190E-008
1567.060000,1.2490E-008
1567.120000,1.0990E-008
1567.180000,1.2860E-008
1567.240000,1.3300E-008
1567.300000,1.1800E-008
1567.360000,1.5160E-008
1567.420000,1.4020E-008
1567.480000,1.3050E-008
1567.540000,1.4440E-008
1567.600000,1.3620E-008
1567.660000,1.4560E-008
1567.720000,1.4290E-008
1567.780000,1.4210E-008
1567.840000,1.2800E-008
1567.900000,1.1310E-008
1567.960000,1.3570E-008
1568.020000,1.0620E-008
1568.080000,1.1590E-008
1568.140000,1.2110E-008
1568.200000,1.3140E-008
1568.260000,1.0300E-008
1568.320000,1.1480E-008
1568.380000,1.1280E-008
1568.440000,1.1530E-008
1568.500000,1.0590E-008
1568.560000,1.1440E-008
1568.620000,1.0290E-008
1568.680000,1.1820E-008
1568.740000,1.1450E-008
1568.800000,1.1850E-008
1568.860000,1.0860E-008
1568.920000,9.8530E-009
1568.980000,1.1690E-008
1569.040000,1.1630E-008
1569.100000,1.2430E-008
1569.160000,1.0510E-008
1569.220000,1.0020E-008
1569.280000,1.1940E-008
1569.340000,1.1810E-008
1569.400000,1.2850E-008
1569.460000,1.2400E-008
1569.520000,9.9390E-009
1569.580000,1.2250E-008
1569.640000,1.0440E-008
1569.700000,1.1250E-008
1569.760000,1.2780E-008
1569.820000,1.1780E-008
1569.880000,1.2980E-008
1569.940000,1.3040E-008
1570.000000,1.3100E-008
