File,BRONO-FBG-8-65_SpanReduzido.csv,
Date/Time,21-12-14/07:22,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,1.7420E-009
1540.060000,1.5980E-009
1540.120000,3.2810E-010
1540.180000,1.9780E-010
1540.240000,1.9340E-009
1540.300000,1.2110E-009
1540.360000,5.2730E-010
1540.420000,-3.0510E-010
1540.480000,1.6840E-010
1540.540000,2.4200E-009
1540.600000,2.0540E-009
1540.660000,-5.4180E-010
1540.720000,-1.0090E-010
1540.780000,8.9200E-010
1540.840000,2.0110E-009
1540.900000,2.1590E-010
1540.960000,8.9970E-010
1541.020000,1.7610E-009
1541.080000,1.4650E-009
1541.140000,-3.8840E-010
1541.200000,1.9530E-009
1541.260000,1.5160E-009
1541.320000,8.6840E-010
1541.380000,1.1550E-009
1541.440000,-1.2650E-010
1541.500000,1.6600E-009
1541.560000,1.5630E-009
1541.620000,1.3280E-009
1541.680000,8.2750E-010
1541.740000,1.3920E-009
1541.800000,1.8940E-009
1541.860000,2.3170E-009
1541.920000,-8.7040E-011
1541.980000,8.1540E-010
1542.040000,1.6570E-009
1542.100000,7.2320E-010
1542.160000,4.8670E-010
1542.220000,7.8780E-010
1542.280000,5.3460E-010
1542.340000,1.4650E-009
1542.400000,1.5430E-009
1542.460000,1.4580E-009
1542.520000,2.3840E-009
1542.580000,2.4260E-009
1542.640000,2.6890E-009
1542.700000,8.4620E-010
1542.760000,5.8640E-010
1542.820000,2.6110E-009
1542.880000,3.3460E-010
1542.940000,-3.4520E-010
1543.000000,6.8790E-010
1543.060000,9.3470E-010
1543.120000,1.0270E-009
1543.180000,6.8630E-010
1543.240000,2.6960E-009
1543.300000,7.4370E-010
1543.360000,2.2670E-009
1543.420000,1.4830E-009
1543.480000,1.4740E-009
1543.540000,1.9170E-009
1543.600000,1.3880E-009
1543.660000,-1.2940E-012
1543.720000,2.3160E-009
1543.780000,1.5530E-009
1543.840000,3.4850E-009
1543.900000,1.1880E-009
1543.960000,2.1050E-009
1544.020000,1.4330E-009
1544.080000,1.8350E-009
1544.140000,1.7140E-009
1544.200000,2.6170E-009
1544.260000,1.4320E-009
1544.320000,2.1320E-009
1544.380000,1.8150E-009
1544.440000,1.6380E-009
1544.500000,1.4950E-009
1544.560000,1.9100E-009
1544.620000,1.4320E-009
1544.680000,2.4040E-009
1544.740000,2.0980E-009
1544.800000,2.0070E-009
1544.860000,2.0060E-009
1544.920000,7.2230E-010
1544.980000,1.8910E-009
1545.040000,2.0270E-009
1545.100000,1.6140E-009
1545.160000,2.1180E-009
1545.220000,9.5160E-010
1545.280000,1.9550E-009
1545.340000,1.8090E-009
1545.400000,1.7110E-009
1545.460000,2.1080E-009
1545.520000,2.5630E-009
1545.580000,1.7360E-009
1545.640000,1.7800E-009
1545.700000,2.3800E-009
1545.760000,2.2530E-009
1545.820000,3.3780E-009
1545.880000,1.7030E-009
1545.940000,2.0600E-009
1546.000000,2.3430E-009
1546.060000,2.3650E-009
1546.120000,2.7570E-009
1546.180000,2.0910E-009
1546.240000,2.1080E-009
1546.300000,2.3080E-009
1546.360000,2.2010E-009
1546.420000,3.2600E-009
1546.480000,3.2290E-009
1546.540000,2.4250E-009
1546.600000,2.9850E-009
1546.660000,8.7390E-010
1546.720000,3.1200E-009
1546.780000,2.4390E-009
1546.840000,1.9510E-009
1546.900000,2.9820E-009
1546.960000,1.4170E-009
1547.020000,2.7840E-009
1547.080000,2.4240E-009
1547.140000,3.5560E-009
1547.200000,3.4430E-009
1547.260000,3.3230E-009
1547.320000,3.7890E-009
1547.380000,3.0610E-009
1547.440000,2.6350E-009
1547.500000,3.5670E-009
1547.560000,3.9430E-009
1547.620000,2.3220E-009
1547.680000,2.5600E-009
1547.740000,2.6760E-009
1547.800000,2.7990E-009
1547.860000,2.5460E-009
1547.920000,2.7480E-009
1547.980000,2.1790E-009
1548.040000,3.1120E-009
1548.100000,1.1980E-009
1548.160000,4.1750E-009
1548.220000,1.2400E-009
1548.280000,2.2090E-009
1548.340000,3.3140E-009
1548.400000,2.9600E-009
1548.460000,3.9090E-009
1548.520000,2.5640E-009
1548.580000,1.7670E-009
1548.640000,3.6560E-009
1548.700000,2.5530E-009
1548.760000,3.3230E-009
1548.820000,3.4510E-009
1548.880000,3.4040E-009
1548.940000,3.7170E-009
1549.000000,2.6310E-009
1549.060000,3.6630E-009
1549.120000,2.0080E-009
1549.180000,1.4170E-009
1549.240000,3.4710E-009
1549.300000,3.0960E-009
1549.360000,2.0210E-009
1549.420000,2.4610E-009
1549.480000,2.0560E-009
1549.540000,3.2850E-009
1549.600000,4.9640E-009
1549.660000,2.3450E-009
1549.720000,3.8540E-009
1549.780000,2.6360E-009
1549.840000,3.6360E-009
1549.900000,2.0670E-009
1549.960000,3.5560E-009
1550.020000,3.3100E-009
1550.080000,3.1850E-009
1550.140000,4.2280E-009
1550.200000,2.3870E-009
1550.260000,2.9890E-009
1550.320000,2.1110E-009
1550.380000,3.4480E-009
1550.440000,5.6080E-009
1550.500000,3.9400E-009
1550.560000,3.7340E-009
1550.620000,5.4160E-009
1550.680000,4.7240E-009
1550.740000,4.0460E-009
1550.800000,4.5820E-009
1550.860000,3.5660E-009
1550.920000,4.1820E-009
1550.980000,5.4170E-009
1551.040000,5.1250E-009
1551.100000,5.2260E-009
1551.160000,4.0250E-009
1551.220000,4.7260E-009
1551.280000,6.1760E-009
1551.340000,5.6740E-009
1551.400000,6.4420E-009
1551.460000,6.7730E-009
1551.520000,5.8340E-009
1551.580000,7.1040E-009
1551.640000,7.5750E-009
1551.700000,5.8160E-009
1551.760000,6.7470E-009
1551.820000,5.6510E-009
1551.880000,5.9030E-009
1551.940000,6.9790E-009
1552.000000,5.2280E-009
1552.060000,5.1550E-009
1552.120000,4.3040E-009
1552.180000,5.9890E-009
1552.240000,4.1470E-009
1552.300000,4.4820E-009
1552.360000,4.3080E-009
1552.420000,6.0400E-009
1552.480000,5.7740E-009
1552.540000,7.7650E-009
1552.600000,1.0860E-008
1552.660000,1.3030E-008
1552.720000,1.5280E-008
1552.780000,1.7100E-008
1552.840000,1.8010E-008
1552.900000,1.8180E-008
1552.960000,2.1810E-008
1553.020000,2.5550E-008
1553.080000,3.4580E-008
1553.140000,4.1290E-008
1553.200000,5.3750E-008
1553.260000,6.5180E-008
1553.320000,7.3410E-008
1553.380000,8.2350E-008
1553.440000,8.2680E-008
1553.500000,7.9320E-008
1553.560000,7.3520E-008
1553.620000,6.6080E-008
1553.680000,5.3430E-008
1553.740000,4.6390E-008
1553.800000,4.0520E-008
1553.860000,3.7870E-008
1553.920000,3.7150E-008
1553.980000,4.5900E-008
1554.040000,5.2700E-008
1554.100000,6.2420E-008
1554.160000,7.1260E-008
1554.220000,8.0120E-008
1554.280000,8.7130E-008
1554.340000,8.9960E-008
1554.400000,9.1690E-008
1554.460000,9.1230E-008
1554.520000,8.2820E-008
1554.580000,7.4350E-008
1554.640000,6.2210E-008
1554.700000,5.0060E-008
1554.760000,4.0670E-008
1554.820000,2.9860E-008
1554.880000,2.3340E-008
1554.940000,1.5640E-008
1555.000000,1.7030E-008
1555.060000,2.0060E-008
1555.120000,2.5610E-008
1555.180000,3.6990E-008
1555.240000,5.7110E-008
1555.300000,7.2100E-008
1555.360000,1.0040E-007
1555.420000,1.4060E-007
1555.480000,1.6890E-007
1555.540000,2.0830E-007
1555.600000,2.3060E-007
1555.660000,2.2670E-007
1555.720000,2.1740E-007
1555.780000,1.9610E-007
1555.840000,1.7050E-007
1555.900000,1.5130E-007
1555.960000,1.4970E-007
1556.020000,1.7650E-007
1556.080000,2.3510E-007
1556.140000,3.2340E-007
1556.200000,4.3860E-007
1556.260000,5.6070E-007
1556.320000,6.6510E-007
1556.380000,7.6570E-007
1556.440000,8.1650E-007
1556.500000,8.1170E-007
1556.560000,7.7710E-007
1556.620000,6.8400E-007
1556.680000,5.6800E-007
1556.740000,4.4810E-007
1556.800000,3.4060E-007
1556.860000,2.4980E-007
1556.920000,2.2020E-007
1556.980000,2.5600E-007
1557.040000,3.4760E-007
1557.100000,5.2190E-007
1557.160000,7.6090E-007
1557.220000,1.0430E-006
1557.280000,1.3520E-006
1557.340000,1.6750E-006
1557.400000,2.0100E-006
1557.460000,2.2920E-006
1557.520000,2.5180E-006
1557.580000,2.6960E-006
1557.640000,2.8050E-006
1557.700000,2.8400E-006
1557.760000,2.8000E-006
1557.820000,2.6980E-006
1557.880000,2.5360E-006
1557.940000,2.3290E-006
1558.000000,2.0930E-006
1558.060000,1.8240E-006
1558.120000,1.5490E-006
1558.180000,1.2880E-006
1558.240000,1.0470E-006
1558.300000,8.1100E-007
1558.360000,6.0670E-007
1558.420000,4.3560E-007
1558.480000,3.0510E-007
1558.540000,2.1070E-007
1558.600000,1.5600E-007
1558.660000,1.3740E-007
1558.720000,1.4950E-007
1558.780000,1.8340E-007
1558.840000,2.3040E-007
1558.900000,2.7110E-007
1558.960000,3.1560E-007
1559.020000,3.3080E-007
1559.080000,3.2840E-007
1559.140000,3.1200E-007
1559.200000,2.8050E-007
1559.260000,2.4300E-007
1559.320000,2.0160E-007
1559.380000,1.6200E-007
1559.440000,1.2470E-007
1559.500000,9.3380E-008
1559.560000,6.9980E-008
1559.620000,5.6230E-008
1559.680000,5.0220E-008
1559.740000,4.6530E-008
1559.800000,5.2480E-008
1559.860000,5.9980E-008
1559.920000,6.4840E-008
1559.980000,7.0810E-008
1560.040000,7.7200E-008
1560.100000,7.7980E-008
1560.160000,7.6070E-008
1560.220000,7.5750E-008
1560.280000,6.9490E-008
1560.340000,6.1250E-008
1560.400000,5.1240E-008
1560.460000,4.0390E-008
1560.520000,3.3390E-008
1560.580000,2.5780E-008
1560.640000,2.0440E-008
1560.700000,1.5430E-008
1560.760000,1.0980E-008
1560.820000,1.2310E-008
1560.880000,1.0150E-008
1560.940000,1.1680E-008
1561.000000,1.3990E-008
1561.060000,1.6480E-008
1561.120000,1.7010E-008
1561.180000,1.9840E-008
1561.240000,2.1990E-008
1561.300000,2.2610E-008
1561.360000,2.0930E-008
1561.420000,2.0200E-008
1561.480000,1.6790E-008
1561.540000,1.6110E-008
1561.600000,1.3670E-008
1561.660000,1.3480E-008
1561.720000,1.1280E-008
1561.780000,1.1780E-008
1561.840000,8.1070E-009
1561.900000,7.6740E-009
1561.960000,8.3390E-009
1562.020000,7.5020E-009
1562.080000,9.1310E-009
1562.140000,8.5410E-009
1562.200000,8.5360E-009
1562.260000,8.2060E-009
1562.320000,9.6160E-009
1562.380000,1.0970E-008
1562.440000,8.7780E-009
1562.500000,9.1060E-009
1562.560000,1.0540E-008
1562.620000,7.8920E-009
1562.680000,1.0270E-008
1562.740000,1.0250E-008
1562.800000,1.0520E-008
1562.860000,9.2220E-009
1562.920000,8.9420E-009
1562.980000,9.3470E-009
1563.040000,8.6060E-009
1563.100000,8.8490E-009
1563.160000,9.0330E-009
1563.220000,8.9150E-009
1563.280000,1.0640E-008
1563.340000,8.7330E-009
1563.400000,1.1220E-008
1563.460000,1.0220E-008
1563.520000,8.8300E-009
1563.580000,8.8300E-009
1563.640000,1.0890E-008
1563.700000,8.3640E-009
1563.760000,8.7340E-009
1563.820000,7.8660E-009
1563.880000,1.0590E-008
1563.940000,8.9680E-009
1564.000000,8.7720E-009
1564.060000,8.9770E-009
1564.120000,9.1650E-009
1564.180000,8.3010E-009
1564.240000,1.0100E-008
1564.300000,8.8890E-009
1564.360000,1.0810E-008
1564.420000,1.1190E-008
1564.480000,1.1740E-008
1564.540000,1.1780E-008
1564.600000,1.1470E-008
1564.660000,1.1540E-008
1564.720000,1.2200E-008
1564.780000,1.0910E-008
1564.840000,9.9210E-009
1564.900000,1.0650E-008
1564.960000,1.1750E-008
1565.020000,1.0470E-008
1565.080000,9.0510E-009
1565.140000,1.0830E-008
1565.200000,1.0250E-008
1565.260000,9.4580E-009
1565.320000,9.9880E-009
1565.380000,8.4390E-009
1565.440000,8.4010E-009
1565.500000,9.1390E-009
1565.560000,8.7250E-009
1565.620000,8.8010E-009
1565.680000,9.8570E-009
1565.740000,8.1930E-009
1565.800000,9.9460E-009
1565.860000,1.0590E-008
1565.920000,9.0240E-009
1565.980000,9.6420E-009
1566.040000,8.6710E-009
1566.100000,8.8650E-009
1566.160000,8.7920E-009
1566.220000,7.7190E-009
1566.280000,8.6580E-009
1566.340000,9.3040E-009
1566.400000,9.8030E-009
1566.460000,1.0340E-008
1566.520000,9.9100E-009
1566.580000,7.8650E-009
1566.640000,9.8850E-009
1566.700000,8.9750E-009
1566.760000,1.1030E-008
1566.820000,1.1640E-008
1566.880000,1.1580E-008
1566.940000,1.1180E-008
1567.000000,1.0240E-008
1567.060000,1.0930E-008
1567.120000,1.0580E-008
1567.180000,1.1000E-008
1567.240000,1.1310E-008
1567.300000,1.1340E-008
1567.360000,1.2560E-008
1567.420000,1.2780E-008
1567.480000,1.1140E-008
1567.540000,1.0630E-008
1567.600000,1.0870E-008
1567.660000,1.1090E-008
1567.720000,1.3090E-008
1567.780000,1.2220E-008
1567.840000,1.3160E-008
1567.900000,1.2340E-008
1567.960000,1.1410E-008
1568.020000,1.2500E-008
1568.080000,1.2670E-008
1568.140000,1.2340E-008
1568.200000,9.9450E-009
1568.260000,1.3080E-008
1568.320000,1.3090E-008
1568.380000,1.1270E-008
1568.440000,1.2100E-008
1568.500000,1.2320E-008
1568.560000,1.1330E-008
1568.620000,1.2400E-008
1568.680000,1.2070E-008
1568.740000,1.3850E-008
1568.800000,1.1780E-008
1568.860000,1.3720E-008
1568.920000,1.2820E-008
1568.980000,1.2180E-008
1569.040000,1.1690E-008
1569.100000,1.1890E-008
1569.160000,1.1000E-008
1569.220000,1.3740E-008
1569.280000,1.2340E-008
1569.340000,1.1190E-008
1569.400000,1.0180E-008
1569.460000,1.0740E-008
1569.520000,1.1630E-008
1569.580000,1.1230E-008
1569.640000,1.1140E-008
1569.700000,1.2440E-008
1569.760000,1.1040E-008
1569.820000,1.1740E-008
1569.880000,1.1600E-008
1569.940000,1.1370E-008
1570.000000,1.2900E-008
