File,BRONO-FBG-8-25_SpanReduzido.csv,
Date/Time,21-12-14/07:39,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,7.0740E-010
1540.060000,-2.0040E-010
1540.120000,1.5770E-009
1540.180000,1.4970E-009
1540.240000,7.1510E-011
1540.300000,1.4940E-010
1540.360000,1.3490E-009
1540.420000,-9.1430E-010
1540.480000,5.0940E-010
1540.540000,1.2850E-009
1540.600000,1.2360E-009
1540.660000,9.2660E-010
1540.720000,1.9690E-009
1540.780000,2.8480E-009
1540.840000,2.7340E-010
1540.900000,-1.2780E-011
1540.960000,3.1000E-009
1541.020000,2.0680E-009
1541.080000,-2.7090E-010
1541.140000,1.8400E-009
1541.200000,2.5290E-009
1541.260000,2.0020E-009
1541.320000,4.6550E-010
1541.380000,1.8320E-009
1541.440000,1.0770E-009
1541.500000,-8.5440E-010
1541.560000,1.0230E-009
1541.620000,1.4040E-009
1541.680000,2.2000E-009
1541.740000,6.3560E-010
1541.800000,1.6550E-009
1541.860000,1.6720E-009
1541.920000,1.4760E-009
1541.980000,1.0480E-009
1542.040000,7.2190E-010
1542.100000,1.3990E-009
1542.160000,6.2000E-010
1542.220000,6.0080E-010
1542.280000,7.4740E-010
1542.340000,2.5720E-009
1542.400000,2.1390E-009
1542.460000,1.3130E-009
1542.520000,1.1990E-009
1542.580000,1.6070E-009
1542.640000,1.2990E-009
1542.700000,9.6200E-010
1542.760000,2.1230E-009
1542.820000,2.1060E-009
1542.880000,2.1940E-009
1542.940000,1.3160E-009
1543.000000,2.3530E-009
1543.060000,1.3810E-009
1543.120000,2.0700E-009
1543.180000,2.1250E-009
1543.240000,1.5330E-009
1543.300000,6.1460E-010
1543.360000,2.0610E-009
1543.420000,1.1550E-009
1543.480000,1.3070E-009
1543.540000,9.0000E-010
1543.600000,1.6020E-009
1543.660000,2.3870E-009
1543.720000,2.3360E-009
1543.780000,1.7980E-009
1543.840000,1.7800E-009
1543.900000,2.2790E-009
1543.960000,2.0350E-009
1544.020000,4.1630E-010
1544.080000,1.7520E-009
1544.140000,1.0060E-009
1544.200000,2.2570E-009
1544.260000,1.6480E-009
1544.320000,1.6520E-009
1544.380000,5.7510E-010
1544.440000,3.2160E-009
1544.500000,2.4070E-009
1544.560000,1.5070E-009
1544.620000,1.7630E-009
1544.680000,5.5130E-010
1544.740000,1.1640E-009
1544.800000,2.5930E-009
1544.860000,2.9130E-009
1544.920000,2.1720E-009
1544.980000,9.8340E-010
1545.040000,1.8580E-009
1545.100000,2.3400E-009
1545.160000,2.2260E-009
1545.220000,4.4800E-010
1545.280000,3.0600E-009
1545.340000,2.5050E-009
1545.400000,9.9220E-010
1545.460000,1.7820E-009
1545.520000,1.5950E-009
1545.580000,2.8340E-009
1545.640000,2.1410E-009
1545.700000,2.1330E-009
1545.760000,3.6930E-010
1545.820000,1.1890E-009
1545.880000,2.6490E-009
1545.940000,1.2650E-009
1546.000000,1.6400E-009
1546.060000,1.5340E-009
1546.120000,3.3000E-009
1546.180000,3.6550E-010
1546.240000,9.0230E-010
1546.300000,2.5650E-009
1546.360000,3.5520E-010
1546.420000,2.4070E-009
1546.480000,3.6820E-009
1546.540000,1.0340E-009
1546.600000,1.1260E-009
1546.660000,1.4410E-009
1546.720000,2.5090E-009
1546.780000,2.6350E-009
1546.840000,2.6130E-009
1546.900000,3.1880E-009
1546.960000,2.0750E-009
1547.020000,2.5460E-009
1547.080000,1.8940E-009
1547.140000,2.2080E-009
1547.200000,9.2800E-010
1547.260000,9.6270E-010
1547.320000,2.5240E-009
1547.380000,8.7010E-010
1547.440000,3.1310E-009
1547.500000,2.3820E-009
1547.560000,3.3260E-009
1547.620000,4.3220E-009
1547.680000,2.7550E-009
1547.740000,1.7940E-009
1547.800000,2.4580E-009
1547.860000,3.0120E-009
1547.920000,1.5600E-009
1547.980000,2.9310E-009
1548.040000,1.8600E-009
1548.100000,2.1840E-009
1548.160000,2.7150E-009
1548.220000,2.4940E-009
1548.280000,2.3920E-009
1548.340000,2.8090E-009
1548.400000,3.3370E-009
1548.460000,2.5070E-009
1548.520000,3.1630E-009
1548.580000,3.3120E-009
1548.640000,1.8630E-009
1548.700000,3.7680E-009
1548.760000,3.6290E-009
1548.820000,2.0750E-009
1548.880000,3.1500E-009
1548.940000,1.4550E-009
1549.000000,2.2990E-009
1549.060000,1.7310E-009
1549.120000,2.9070E-009
1549.180000,1.9650E-009
1549.240000,3.4000E-009
1549.300000,3.4890E-009
1549.360000,2.0630E-009
1549.420000,3.4030E-009
1549.480000,3.3380E-009
1549.540000,2.2310E-009
1549.600000,2.4290E-009
1549.660000,2.8210E-009
1549.720000,4.0240E-009
1549.780000,3.2250E-009
1549.840000,2.2670E-009
1549.900000,3.7160E-009
1549.960000,3.0100E-009
1550.020000,3.0990E-009
1550.080000,3.6130E-009
1550.140000,2.3160E-009
1550.200000,2.5760E-009
1550.260000,2.9310E-009
1550.320000,3.6470E-009
1550.380000,4.6390E-009
1550.440000,2.3250E-009
1550.500000,3.7400E-009
1550.560000,3.5560E-009
1550.620000,3.3470E-009
1550.680000,3.5370E-009
1550.740000,3.7340E-009
1550.800000,3.7000E-009
1550.860000,1.7400E-009
1550.920000,3.5310E-009
1550.980000,3.3930E-009
1551.040000,3.6490E-009
1551.100000,2.1640E-009
1551.160000,3.6350E-009
1551.220000,4.0340E-009
1551.280000,3.0500E-009
1551.340000,3.9980E-009
1551.400000,4.2940E-009
1551.460000,3.6530E-009
1551.520000,5.2730E-009
1551.580000,3.7430E-009
1551.640000,2.4080E-009
1551.700000,3.9160E-009
1551.760000,4.7750E-009
1551.820000,3.2530E-009
1551.880000,4.7040E-009
1551.940000,3.9970E-009
1552.000000,3.9790E-009
1552.060000,3.4760E-009
1552.120000,3.9510E-009
1552.180000,2.1280E-009
1552.240000,4.9290E-009
1552.300000,4.6430E-009
1552.360000,5.0890E-009
1552.420000,4.9520E-009
1552.480000,3.4640E-009
1552.540000,4.2060E-009
1552.600000,4.1440E-009
1552.660000,4.4260E-009
1552.720000,5.6790E-009
1552.780000,5.0720E-009
1552.840000,4.1500E-009
1552.900000,5.4360E-009
1552.960000,3.8050E-009
1553.020000,4.5020E-009
1553.080000,5.2620E-009
1553.140000,5.5930E-009
1553.200000,5.1350E-009
1553.260000,4.2500E-009
1553.320000,4.9490E-009
1553.380000,4.5170E-009
1553.440000,4.5960E-009
1553.500000,5.4790E-009
1553.560000,6.1840E-009
1553.620000,4.4410E-009
1553.680000,6.0000E-009
1553.740000,6.2940E-009
1553.800000,6.4080E-009
1553.860000,5.3390E-009
1553.920000,6.3160E-009
1553.980000,6.1590E-009
1554.040000,6.0080E-009
1554.100000,6.9150E-009
1554.160000,5.5020E-009
1554.220000,6.5840E-009
1554.280000,6.5020E-009
1554.340000,7.3290E-009
1554.400000,8.1830E-009
1554.460000,8.4370E-009
1554.520000,8.9380E-009
1554.580000,9.3440E-009
1554.640000,9.4180E-009
1554.700000,8.2760E-009
1554.760000,9.5090E-009
1554.820000,8.8300E-009
1554.880000,9.8320E-009
1554.940000,7.7990E-009
1555.000000,7.7540E-009
1555.060000,7.3640E-009
1555.120000,7.6590E-009
1555.180000,7.7280E-009
1555.240000,7.9350E-009
1555.300000,5.4210E-009
1555.360000,4.6060E-009
1555.420000,5.2670E-009
1555.480000,6.3570E-009
1555.540000,7.1840E-009
1555.600000,7.3080E-009
1555.660000,1.1140E-008
1555.720000,1.3840E-008
1555.780000,1.7600E-008
1555.840000,2.0400E-008
1555.900000,2.1750E-008
1555.960000,2.1280E-008
1556.020000,2.5030E-008
1556.080000,2.8690E-008
1556.140000,3.4460E-008
1556.200000,4.2480E-008
1556.260000,5.3790E-008
1556.320000,6.8020E-008
1556.380000,8.2430E-008
1556.440000,9.3420E-008
1556.500000,1.0360E-007
1556.560000,1.0680E-007
1556.620000,1.0120E-007
1556.680000,9.1350E-008
1556.740000,8.1240E-008
1556.800000,6.9730E-008
1556.860000,5.6790E-008
1556.920000,5.0550E-008
1556.980000,4.5690E-008
1557.040000,4.8110E-008
1557.100000,5.2810E-008
1557.160000,6.0830E-008
1557.220000,7.5350E-008
1557.280000,8.6450E-008
1557.340000,1.0060E-007
1557.400000,1.0720E-007
1557.460000,1.1310E-007
1557.520000,1.1300E-007
1557.580000,1.1330E-007
1557.640000,1.0690E-007
1557.700000,9.4300E-008
1557.760000,8.1540E-008
1557.820000,6.3460E-008
1557.880000,5.3780E-008
1557.940000,4.0300E-008
1558.000000,2.9350E-008
1558.060000,2.3710E-008
1558.120000,2.0530E-008
1558.180000,2.8000E-008
1558.240000,3.0820E-008
1558.300000,4.4980E-008
1558.360000,7.0810E-008
1558.420000,9.1070E-008
1558.480000,1.2610E-007
1558.540000,1.7770E-007
1558.600000,2.2630E-007
1558.660000,2.6620E-007
1558.720000,2.9870E-007
1558.780000,2.9970E-007
1558.840000,2.8760E-007
1558.900000,2.6580E-007
1558.960000,2.2250E-007
1559.020000,1.9440E-007
1559.080000,1.8760E-007
1559.140000,2.0840E-007
1559.200000,2.7320E-007
1559.260000,3.7720E-007
1559.320000,5.2550E-007
1559.380000,6.7650E-007
1559.440000,8.1130E-007
1559.500000,9.3480E-007
1559.560000,1.0040E-006
1559.620000,1.0110E-006
1559.680000,9.7710E-007
1559.740000,8.8450E-007
1559.800000,7.3590E-007
1559.860000,5.8670E-007
1559.920000,4.4580E-007
1559.980000,3.3060E-007
1560.040000,2.7730E-007
1560.100000,2.9430E-007
1560.160000,3.9030E-007
1560.220000,5.7780E-007
1560.280000,8.5240E-007
1560.340000,1.1840E-006
1560.400000,1.5600E-006
1560.460000,1.9790E-006
1560.520000,2.3810E-006
1560.580000,2.7380E-006
1560.640000,3.0550E-006
1560.700000,3.2880E-006
1560.760000,3.4520E-006
1560.820000,3.5240E-006
1560.880000,3.4930E-006
1560.940000,3.3920E-006
1561.000000,3.2180E-006
1561.060000,2.9780E-006
1561.120000,2.6870E-006
1561.180000,2.3670E-006
1561.240000,2.0370E-006
1561.300000,1.7100E-006
1561.360000,1.3880E-006
1561.420000,1.1070E-006
1561.480000,8.4340E-007
1561.540000,6.1250E-007
1561.600000,4.2650E-007
1561.660000,2.9230E-007
1561.720000,2.0470E-007
1561.780000,1.7200E-007
1561.840000,1.6990E-007
1561.900000,2.0020E-007
1561.960000,2.5740E-007
1562.020000,3.1040E-007
1562.080000,3.5540E-007
1562.140000,3.8720E-007
1562.200000,3.9340E-007
1562.260000,3.8020E-007
1562.320000,3.4890E-007
1562.380000,3.0320E-007
1562.440000,2.5350E-007
1562.500000,1.9990E-007
1562.560000,1.5480E-007
1562.620000,1.1790E-007
1562.680000,9.0620E-008
1562.740000,7.1060E-008
1562.800000,5.8930E-008
1562.860000,5.6010E-008
1562.920000,6.1780E-008
1562.980000,6.8360E-008
1563.040000,7.8420E-008
1563.100000,8.3260E-008
1563.160000,9.1140E-008
1563.220000,9.5280E-008
1563.280000,9.4080E-008
1563.340000,9.1570E-008
1563.400000,8.2090E-008
1563.460000,7.3900E-008
1563.520000,6.2410E-008
1563.580000,5.2290E-008
1563.640000,4.3320E-008
1563.700000,3.2850E-008
1563.760000,2.5340E-008
1563.820000,1.9260E-008
1563.880000,1.4810E-008
1563.940000,1.6370E-008
1564.000000,1.3010E-008
1564.060000,1.4510E-008
1564.120000,1.5000E-008
1564.180000,1.7850E-008
1564.240000,1.9430E-008
1564.300000,2.3520E-008
1564.360000,2.3810E-008
1564.420000,2.3870E-008
1564.480000,2.4640E-008
1564.540000,2.0930E-008
1564.600000,2.0440E-008
1564.660000,1.9800E-008
1564.720000,1.5290E-008
1564.780000,1.5280E-008
1564.840000,1.3330E-008
1564.900000,1.2300E-008
1564.960000,1.1650E-008
1565.020000,9.7930E-009
1565.080000,8.9460E-009
1565.140000,9.8770E-009
1565.200000,1.0040E-008
1565.260000,9.3750E-009
1565.320000,1.0530E-008
1565.380000,1.0020E-008
1565.440000,1.1050E-008
1565.500000,9.7000E-009
1565.560000,1.1420E-008
1565.620000,1.0840E-008
1565.680000,9.8220E-009
1565.740000,1.1490E-008
1565.800000,1.2000E-008
1565.860000,1.1660E-008
1565.920000,1.1450E-008
1565.980000,9.8710E-009
1566.040000,9.9180E-009
1566.100000,9.7030E-009
1566.160000,1.0830E-008
1566.220000,9.3050E-009
1566.280000,1.1630E-008
1566.340000,1.1320E-008
1566.400000,1.2150E-008
1566.460000,1.0820E-008
1566.520000,1.1470E-008
1566.580000,1.3230E-008
1566.640000,9.9160E-009
1566.700000,1.1250E-008
1566.760000,1.1970E-008
1566.820000,1.1840E-008
1566.880000,1.1130E-008
1566.940000,1.0810E-008
1567.000000,1.0960E-008
1567.060000,1.1200E-008
1567.120000,1.0860E-008
1567.180000,1.1020E-008
1567.240000,1.2820E-008
1567.300000,1.2250E-008
1567.360000,1.3300E-008
1567.420000,1.2670E-008
1567.480000,1.4300E-008
1567.540000,1.4070E-008
1567.600000,1.3580E-008
1567.660000,1.5060E-008
1567.720000,1.3710E-008
1567.780000,1.5600E-008
1567.840000,1.4020E-008
1567.900000,1.3720E-008
1567.960000,1.3750E-008
1568.020000,1.5250E-008
1568.080000,1.3160E-008
1568.140000,1.2550E-008
1568.200000,1.2820E-008
1568.260000,1.2460E-008
1568.320000,1.2070E-008
1568.380000,1.2950E-008
1568.440000,1.2960E-008
1568.500000,1.0860E-008
1568.560000,1.0700E-008
1568.620000,1.2140E-008
1568.680000,1.1990E-008
1568.740000,9.5090E-009
1568.800000,1.0620E-008
1568.860000,1.0480E-008
1568.920000,1.1080E-008
1568.980000,1.0950E-008
1569.040000,1.2200E-008
1569.100000,1.2760E-008
1569.160000,1.1990E-008
1569.220000,1.1230E-008
1569.280000,1.1390E-008
1569.340000,1.1450E-008
1569.400000,1.1240E-008
1569.460000,1.0100E-008
1569.520000,1.0380E-008
1569.580000,1.2100E-008
1569.640000,1.2600E-008
1569.700000,1.1910E-008
1569.760000,1.1940E-008
1569.820000,1.1090E-008
1569.880000,1.0850E-008
1569.940000,1.2400E-008
1570.000000,1.3250E-008
