File,BRONO-FBG-8-15_SpanReduzido.csv,
Date/Time,21-12-14/07:41,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,1.0720E-010
1540.060000,1.4180E-009
1540.120000,1.3270E-009
1540.180000,-1.4040E-011
1540.240000,-1.7360E-010
1540.300000,2.8340E-009
1540.360000,3.6900E-010
1540.420000,1.1620E-010
1540.480000,1.3810E-009
1540.540000,-2.0300E-010
1540.600000,1.5780E-009
1540.660000,5.0730E-010
1540.720000,1.2980E-009
1540.780000,8.2430E-010
1540.840000,1.5490E-009
1540.900000,-2.5560E-010
1540.960000,1.5090E-009
1541.020000,1.7370E-010
1541.080000,1.4050E-011
1541.140000,6.7100E-010
1541.200000,1.6480E-009
1541.260000,1.4160E-009
1541.320000,1.3720E-009
1541.380000,1.7480E-009
1541.440000,2.5580E-009
1541.500000,-2.4550E-010
1541.560000,1.1740E-009
1541.620000,7.6480E-010
1541.680000,5.2050E-010
1541.740000,3.8370E-010
1541.800000,1.6200E-009
1541.860000,1.1760E-009
1541.920000,-7.0400E-011
1541.980000,4.3640E-010
1542.040000,4.0180E-010
1542.100000,2.8550E-009
1542.160000,1.4440E-009
1542.220000,1.0590E-009
1542.280000,1.9050E-009
1542.340000,2.5130E-009
1542.400000,-1.3710E-010
1542.460000,1.3220E-009
1542.520000,1.3610E-009
1542.580000,-1.6440E-010
1542.640000,1.0750E-009
1542.700000,1.6820E-009
1542.760000,1.9210E-009
1542.820000,8.1470E-010
1542.880000,1.0630E-009
1542.940000,2.2900E-009
1543.000000,2.6780E-010
1543.060000,1.1020E-009
1543.120000,1.6000E-009
1543.180000,2.2960E-009
1543.240000,1.7680E-010
1543.300000,1.5840E-009
1543.360000,1.5110E-010
1543.420000,1.8820E-009
1543.480000,2.8740E-009
1543.540000,2.5450E-009
1543.600000,1.2410E-009
1543.660000,1.3460E-009
1543.720000,1.4930E-009
1543.780000,1.6110E-009
1543.840000,5.3400E-010
1543.900000,1.4790E-009
1543.960000,5.9540E-010
1544.020000,2.3190E-009
1544.080000,2.4310E-009
1544.140000,2.2340E-009
1544.200000,1.5020E-009
1544.260000,1.4390E-009
1544.320000,2.0610E-009
1544.380000,1.3370E-009
1544.440000,2.8490E-009
1544.500000,2.7860E-009
1544.560000,5.0590E-010
1544.620000,1.9450E-009
1544.680000,1.9530E-009
1544.740000,1.0970E-009
1544.800000,1.6240E-009
1544.860000,1.6970E-009
1544.920000,1.6720E-009
1544.980000,8.6190E-010
1545.040000,2.9790E-009
1545.100000,1.7820E-009
1545.160000,7.4880E-010
1545.220000,2.4970E-009
1545.280000,1.6240E-009
1545.340000,2.3400E-009
1545.400000,2.5900E-009
1545.460000,1.4030E-009
1545.520000,2.5020E-009
1545.580000,2.3150E-009
1545.640000,1.2170E-009
1545.700000,1.1740E-009
1545.760000,1.3520E-009
1545.820000,2.4630E-009
1545.880000,2.4000E-009
1545.940000,1.0350E-009
1546.000000,8.9200E-010
1546.060000,1.9160E-009
1546.120000,2.7650E-009
1546.180000,1.3900E-009
1546.240000,1.9700E-009
1546.300000,-2.5600E-010
1546.360000,2.2920E-009
1546.420000,1.6990E-009
1546.480000,2.4100E-009
1546.540000,1.7990E-009
1546.600000,2.6080E-009
1546.660000,3.6010E-009
1546.720000,1.8940E-009
1546.780000,3.4750E-009
1546.840000,1.3670E-009
1546.900000,9.8590E-010
1546.960000,2.4700E-009
1547.020000,2.4770E-009
1547.080000,2.3300E-009
1547.140000,2.8220E-009
1547.200000,1.4600E-009
1547.260000,3.8210E-009
1547.320000,3.8210E-009
1547.380000,2.5020E-009
1547.440000,1.8040E-009
1547.500000,2.0590E-009
1547.560000,1.7800E-009
1547.620000,1.7550E-009
1547.680000,2.5990E-009
1547.740000,3.5170E-009
1547.800000,3.3510E-009
1547.860000,1.6960E-009
1547.920000,3.2670E-009
1547.980000,2.2970E-009
1548.040000,3.4760E-009
1548.100000,2.6380E-009
1548.160000,3.3960E-009
1548.220000,3.3280E-009
1548.280000,3.8130E-009
1548.340000,3.0830E-009
1548.400000,2.7370E-009
1548.460000,3.4450E-009
1548.520000,3.0460E-009
1548.580000,3.5070E-009
1548.640000,3.4680E-009
1548.700000,2.1610E-009
1548.760000,2.8300E-009
1548.820000,2.7130E-009
1548.880000,2.0580E-009
1548.940000,1.6150E-009
1549.000000,7.8520E-010
1549.060000,2.8180E-009
1549.120000,2.9580E-009
1549.180000,4.3570E-009
1549.240000,2.2480E-009
1549.300000,1.6680E-009
1549.360000,1.6120E-009
1549.420000,2.9460E-009
1549.480000,3.1670E-009
1549.540000,3.1480E-009
1549.600000,2.8560E-009
1549.660000,2.2120E-009
1549.720000,3.2730E-009
1549.780000,2.9240E-009
1549.840000,2.5770E-009
1549.900000,8.8850E-010
1549.960000,4.0110E-009
1550.020000,2.8010E-009
1550.080000,2.7080E-009
1550.140000,3.7810E-009
1550.200000,3.9920E-009
1550.260000,3.7580E-009
1550.320000,2.8150E-009
1550.380000,2.9780E-009
1550.440000,5.2950E-009
1550.500000,3.6750E-009
1550.560000,3.9450E-009
1550.620000,4.5750E-009
1550.680000,3.4590E-009
1550.740000,2.6970E-009
1550.800000,3.9950E-009
1550.860000,2.8470E-009
1550.920000,4.0530E-009
1550.980000,2.2610E-009
1551.040000,3.4220E-009
1551.100000,2.5040E-009
1551.160000,3.5570E-009
1551.220000,3.2900E-009
1551.280000,4.4610E-009
1551.340000,3.4820E-009
1551.400000,3.5410E-009
1551.460000,2.4550E-009
1551.520000,3.5540E-009
1551.580000,4.5460E-009
1551.640000,4.1860E-009
1551.700000,2.7620E-009
1551.760000,2.7790E-009
1551.820000,2.5360E-009
1551.880000,3.9470E-009
1551.940000,4.4280E-009
1552.000000,3.7270E-009
1552.060000,4.7180E-009
1552.120000,3.9160E-009
1552.180000,3.0880E-009
1552.240000,4.0130E-009
1552.300000,4.3310E-009
1552.360000,4.0190E-009
1552.420000,2.7940E-009
1552.480000,4.9850E-009
1552.540000,5.5270E-009
1552.600000,5.1460E-009
1552.660000,4.4980E-009
1552.720000,6.3440E-009
1552.780000,4.9290E-009
1552.840000,4.1310E-009
1552.900000,4.2910E-009
1552.960000,4.9510E-009
1553.020000,5.6690E-009
1553.080000,3.2170E-009
1553.140000,4.8070E-009
1553.200000,1.9120E-009
1553.260000,6.2130E-009
1553.320000,4.6630E-009
1553.380000,6.5580E-009
1553.440000,4.6310E-009
1553.500000,5.2840E-009
1553.560000,4.5810E-009
1553.620000,4.6140E-009
1553.680000,5.7380E-009
1553.740000,4.8380E-009
1553.800000,5.0300E-009
1553.860000,6.0750E-009
1553.920000,5.3680E-009
1553.980000,4.8710E-009
1554.040000,4.4580E-009
1554.100000,4.9250E-009
1554.160000,4.5790E-009
1554.220000,6.0240E-009
1554.280000,4.8150E-009
1554.340000,4.5340E-009
1554.400000,4.8480E-009
1554.460000,6.3600E-009
1554.520000,4.0000E-009
1554.580000,5.9570E-009
1554.640000,4.4530E-009
1554.700000,5.1730E-009
1554.760000,4.5190E-009
1554.820000,5.9520E-009
1554.880000,5.9830E-009
1554.940000,5.9200E-009
1555.000000,7.6320E-009
1555.060000,6.6420E-009
1555.120000,7.3470E-009
1555.180000,7.4950E-009
1555.240000,8.9940E-009
1555.300000,8.8000E-009
1555.360000,9.2790E-009
1555.420000,1.1500E-008
1555.480000,1.0040E-008
1555.540000,1.0600E-008
1555.600000,9.5950E-009
1555.660000,9.1680E-009
1555.720000,1.0510E-008
1555.780000,8.6300E-009
1555.840000,7.7560E-009
1555.900000,8.3190E-009
1555.960000,7.9120E-009
1556.020000,5.9210E-009
1556.080000,5.5150E-009
1556.140000,6.4680E-009
1556.200000,5.6450E-009
1556.260000,6.4220E-009
1556.320000,6.2090E-009
1556.380000,8.3100E-009
1556.440000,1.0400E-008
1556.500000,1.4270E-008
1556.560000,1.8850E-008
1556.620000,2.1880E-008
1556.680000,2.1120E-008
1556.740000,2.2350E-008
1556.800000,2.4530E-008
1556.860000,2.9030E-008
1556.920000,3.6880E-008
1556.980000,4.4250E-008
1557.040000,5.4000E-008
1557.100000,6.9780E-008
1557.160000,8.3930E-008
1557.220000,1.0040E-007
1557.280000,1.0780E-007
1557.340000,1.1430E-007
1557.400000,1.0520E-007
1557.460000,1.0050E-007
1557.520000,8.9540E-008
1557.580000,7.1090E-008
1557.640000,6.0060E-008
1557.700000,4.9590E-008
1557.760000,5.0360E-008
1557.820000,4.9620E-008
1557.880000,5.4910E-008
1557.940000,6.7380E-008
1558.000000,7.6140E-008
1558.060000,9.1350E-008
1558.120000,1.0340E-007
1558.180000,1.1270E-007
1558.240000,1.1900E-007
1558.300000,1.2300E-007
1558.360000,1.1950E-007
1558.420000,1.1050E-007
1558.480000,1.0090E-007
1558.540000,8.4170E-008
1558.600000,7.0600E-008
1558.660000,5.7420E-008
1558.720000,4.4810E-008
1558.780000,3.3650E-008
1558.840000,2.4940E-008
1558.900000,2.4030E-008
1558.960000,2.8690E-008
1559.020000,3.3710E-008
1559.080000,4.4930E-008
1559.140000,6.9870E-008
1559.200000,8.9370E-008
1559.260000,1.3130E-007
1559.320000,1.8110E-007
1559.380000,2.3110E-007
1559.440000,2.7870E-007
1559.500000,3.1660E-007
1559.560000,3.1470E-007
1559.620000,3.0750E-007
1559.680000,2.8790E-007
1559.740000,2.4100E-007
1559.800000,2.1050E-007
1559.860000,1.9230E-007
1559.920000,2.1410E-007
1559.980000,2.7760E-007
1560.040000,3.8330E-007
1560.100000,5.3050E-007
1560.160000,6.9250E-007
1560.220000,8.3850E-007
1560.280000,9.7510E-007
1560.340000,1.0580E-006
1560.400000,1.0720E-006
1560.460000,1.0490E-006
1560.520000,9.4900E-007
1560.580000,8.0310E-007
1560.640000,6.4520E-007
1560.700000,4.9600E-007
1560.760000,3.6090E-007
1560.820000,2.9100E-007
1560.880000,2.9770E-007
1560.940000,3.9170E-007
1561.000000,5.7160E-007
1561.060000,8.3810E-007
1561.120000,1.1940E-006
1561.180000,1.5790E-006
1561.240000,2.0280E-006
1561.300000,2.4380E-006
1561.360000,2.8210E-006
1561.420000,3.1480E-006
1561.480000,3.4100E-006
1561.540000,3.5830E-006
1561.600000,3.6750E-006
1561.660000,3.6740E-006
1561.720000,3.5770E-006
1561.780000,3.3990E-006
1561.840000,3.1450E-006
1561.900000,2.8550E-006
1561.960000,2.5360E-006
1562.020000,2.1870E-006
1562.080000,1.8390E-006
1562.140000,1.5100E-006
1562.200000,1.2010E-006
1562.260000,9.1840E-007
1562.320000,6.7330E-007
1562.380000,4.7230E-007
1562.440000,3.3130E-007
1562.500000,2.2810E-007
1562.560000,1.7940E-007
1562.620000,1.7380E-007
1562.680000,2.0490E-007
1562.740000,2.5600E-007
1562.800000,3.1390E-007
1562.860000,3.6320E-007
1562.920000,3.9550E-007
1562.980000,4.0400E-007
1563.040000,3.9220E-007
1563.100000,3.6460E-007
1563.160000,3.2020E-007
1563.220000,2.6440E-007
1563.280000,2.1650E-007
1563.340000,1.6250E-007
1563.400000,1.2700E-007
1563.460000,9.7860E-008
1563.520000,7.3910E-008
1563.580000,6.2960E-008
1563.640000,5.7510E-008
1563.700000,6.1340E-008
1563.760000,6.9290E-008
1563.820000,7.7610E-008
1563.880000,8.7670E-008
1563.940000,9.0690E-008
1564.000000,9.8480E-008
1564.060000,9.7740E-008
1564.120000,9.5940E-008
1564.180000,8.8410E-008
1564.240000,7.7380E-008
1564.300000,6.8660E-008
1564.360000,5.4470E-008
1564.420000,4.6860E-008
1564.480000,3.8060E-008
1564.540000,2.8030E-008
1564.600000,2.3930E-008
1564.660000,1.6330E-008
1564.720000,1.3680E-008
1564.780000,1.3220E-008
1564.840000,1.5170E-008
1564.900000,1.5940E-008
1564.960000,1.8370E-008
1565.020000,2.0290E-008
1565.080000,2.3570E-008
1565.140000,2.4540E-008
1565.200000,2.5830E-008
1565.260000,2.5150E-008
1565.320000,2.4250E-008
1565.380000,2.2690E-008
1565.440000,2.0170E-008
1565.500000,1.7270E-008
1565.560000,1.6350E-008
1565.620000,1.2760E-008
1565.680000,1.2130E-008
1565.740000,1.2660E-008
1565.800000,1.0910E-008
1565.860000,8.6130E-009
1565.920000,8.9230E-009
1565.980000,1.0270E-008
1566.040000,9.5580E-009
1566.100000,9.6390E-009
1566.160000,1.0140E-008
1566.220000,9.8180E-009
1566.280000,1.2410E-008
1566.340000,1.1510E-008
1566.400000,1.2610E-008
1566.460000,1.2060E-008
1566.520000,1.2220E-008
1566.580000,1.2670E-008
1566.640000,1.3870E-008
1566.700000,1.3080E-008
1566.760000,1.2870E-008
1566.820000,1.2730E-008
1566.880000,1.1710E-008
1566.940000,1.2780E-008
1567.000000,1.2080E-008
1567.060000,1.4150E-008
1567.120000,1.2530E-008
1567.180000,1.1980E-008
1567.240000,1.2320E-008
1567.300000,1.3110E-008
1567.360000,1.2280E-008
1567.420000,1.3740E-008
1567.480000,1.3460E-008
1567.540000,1.0910E-008
1567.600000,1.5170E-008
1567.660000,1.3540E-008
1567.720000,1.2450E-008
1567.780000,1.1450E-008
1567.840000,1.1950E-008
1567.900000,1.2500E-008
1567.960000,1.2660E-008
1568.020000,1.2960E-008
1568.080000,1.1950E-008
1568.140000,1.3440E-008
1568.200000,1.1050E-008
1568.260000,1.2910E-008
1568.320000,1.3480E-008
1568.380000,1.2520E-008
1568.440000,1.2980E-008
1568.500000,1.4340E-008
1568.560000,1.3260E-008
1568.620000,1.4360E-008
1568.680000,1.3100E-008
1568.740000,1.3980E-008
1568.800000,1.3240E-008
1568.860000,1.2990E-008
1568.920000,1.3190E-008
1568.980000,1.2170E-008
1569.040000,1.1450E-008
1569.100000,1.1020E-008
1569.160000,1.2140E-008
1569.220000,1.2500E-008
1569.280000,1.2530E-008
1569.340000,1.1590E-008
1569.400000,1.0700E-008
1569.460000,1.2620E-008
1569.520000,1.2280E-008
1569.580000,1.2930E-008
1569.640000,1.1730E-008
1569.700000,1.1240E-008
1569.760000,1.1650E-008
1569.820000,1.2450E-008
1569.880000,1.1970E-008
1569.940000,1.1550E-008
1570.000000,1.1680E-008
