File,BRONO-FBG-8-55_SpanReduzido.csv,
Date/Time,21-12-14/07:26,

Center Wavelength,1555,nm
Span Wavelength,30,nm
Start Wavelength,1540,nm
Stop Wavelength,1570,nm
Value In Air/Vacuum,Air,
Optical Attenuater,Off,
Resolution,0.5,nm
Actual Resolution,0.467,nm
VBW,100,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,C
Start,1540,nm
Stop,1570,nm
1540.000000,1.5620E-009
1540.060000,1.7450E-009
1540.120000,4.1110E-010
1540.180000,1.1880E-009
1540.240000,9.3220E-010
1540.300000,1.2870E-009
1540.360000,2.0990E-009
1540.420000,1.7800E-009
1540.480000,2.1260E-009
1540.540000,5.2990E-010
1540.600000,7.5460E-010
1540.660000,1.6110E-009
1540.720000,-1.5970E-010
1540.780000,8.8300E-010
1540.840000,2.0750E-009
1540.900000,1.3510E-009
1540.960000,2.3360E-009
1541.020000,1.4440E-009
1541.080000,1.5330E-009
1541.140000,9.7130E-010
1541.200000,9.4060E-010
1541.260000,5.3720E-010
1541.320000,8.4030E-010
1541.380000,1.0340E-009
1541.440000,4.8340E-010
1541.500000,1.3150E-009
1541.560000,2.3820E-009
1541.620000,2.4260E-009
1541.680000,3.9900E-010
1541.740000,9.8740E-010
1541.800000,2.0560E-009
1541.860000,9.2670E-010
1541.920000,6.9240E-010
1541.980000,-4.8510E-010
1542.040000,2.2320E-009
1542.100000,2.2370E-009
1542.160000,1.1050E-009
1542.220000,2.9400E-009
1542.280000,7.7560E-010
1542.340000,7.9030E-010
1542.400000,1.2890E-009
1542.460000,1.2000E-009
1542.520000,8.7310E-010
1542.580000,1.2700E-009
1542.640000,1.6640E-009
1542.700000,6.9840E-010
1542.760000,5.4140E-010
1542.820000,1.9890E-009
1542.880000,1.8400E-010
1542.940000,1.3120E-009
1543.000000,5.2040E-010
1543.060000,9.1400E-010
1543.120000,1.3980E-009
1543.180000,7.2500E-010
1543.240000,1.5000E-009
1543.300000,1.4990E-009
1543.360000,1.6940E-009
1543.420000,7.2870E-010
1543.480000,1.7800E-009
1543.540000,2.3020E-009
1543.600000,1.0720E-009
1543.660000,1.8510E-009
1543.720000,1.7430E-009
1543.780000,2.0160E-009
1543.840000,1.3140E-009
1543.900000,1.1280E-009
1543.960000,9.3790E-010
1544.020000,9.4570E-010
1544.080000,1.4740E-009
1544.140000,2.3310E-009
1544.200000,2.2690E-009
1544.260000,1.5880E-009
1544.320000,2.4450E-009
1544.380000,1.8380E-009
1544.440000,1.9040E-009
1544.500000,2.1700E-009
1544.560000,2.1460E-009
1544.620000,2.7250E-009
1544.680000,2.0870E-009
1544.740000,1.9360E-009
1544.800000,1.4330E-009
1544.860000,2.8800E-009
1544.920000,1.1130E-009
1544.980000,1.2520E-009
1545.040000,1.7810E-009
1545.100000,8.0430E-010
1545.160000,1.9580E-009
1545.220000,2.2240E-009
1545.280000,1.0450E-009
1545.340000,2.2830E-009
1545.400000,1.6880E-009
1545.460000,1.5310E-009
1545.520000,1.9470E-009
1545.580000,2.8640E-009
1545.640000,2.1080E-009
1545.700000,6.7760E-010
1545.760000,3.1670E-009
1545.820000,1.1300E-009
1545.880000,2.1720E-009
1545.940000,2.0330E-009
1546.000000,1.9950E-009
1546.060000,1.9280E-009
1546.120000,1.7330E-009
1546.180000,3.2900E-009
1546.240000,2.6890E-009
1546.300000,2.2450E-009
1546.360000,2.5510E-009
1546.420000,2.2840E-009
1546.480000,2.7480E-009
1546.540000,1.9570E-009
1546.600000,3.6830E-009
1546.660000,3.1960E-009
1546.720000,1.4150E-009
1546.780000,1.2660E-009
1546.840000,2.2640E-009
1546.900000,3.7480E-009
1546.960000,2.0510E-009
1547.020000,2.2030E-009
1547.080000,3.3450E-009
1547.140000,1.7960E-009
1547.200000,2.4250E-009
1547.260000,3.0120E-009
1547.320000,3.1300E-009
1547.380000,1.2430E-009
1547.440000,3.7760E-009
1547.500000,2.2060E-009
1547.560000,2.7660E-009
1547.620000,3.7710E-009
1547.680000,2.6390E-009
1547.740000,2.2280E-009
1547.800000,3.3110E-009
1547.860000,1.8810E-009
1547.920000,2.4190E-009
1547.980000,2.9750E-009
1548.040000,1.7750E-009
1548.100000,3.0600E-009
1548.160000,1.9560E-009
1548.220000,3.3420E-009
1548.280000,3.8180E-009
1548.340000,1.1440E-009
1548.400000,2.6650E-009
1548.460000,2.5200E-009
1548.520000,2.1340E-009
1548.580000,3.1760E-009
1548.640000,2.4180E-009
1548.700000,3.0720E-009
1548.760000,2.9620E-009
1548.820000,3.5470E-009
1548.880000,3.1550E-009
1548.940000,1.2360E-009
1549.000000,2.8710E-009
1549.060000,2.1000E-009
1549.120000,2.7870E-009
1549.180000,3.2980E-009
1549.240000,3.6280E-009
1549.300000,3.5650E-009
1549.360000,3.8900E-009
1549.420000,3.5180E-009
1549.480000,3.0340E-009
1549.540000,5.0560E-009
1549.600000,2.9590E-009
1549.660000,3.9470E-009
1549.720000,2.2820E-009
1549.780000,2.8320E-009
1549.840000,3.7840E-009
1549.900000,2.7880E-009
1549.960000,3.0170E-009
1550.020000,3.1940E-009
1550.080000,3.0360E-009
1550.140000,2.6280E-009
1550.200000,3.8210E-009
1550.260000,2.3220E-009
1550.320000,4.4550E-009
1550.380000,3.1490E-009
1550.440000,3.3140E-009
1550.500000,4.2510E-009
1550.560000,2.7640E-009
1550.620000,4.1450E-009
1550.680000,3.8260E-009
1550.740000,2.9960E-009
1550.800000,3.9080E-009
1550.860000,4.1070E-009
1550.920000,3.6410E-009
1550.980000,3.3080E-009
1551.040000,3.8530E-009
1551.100000,2.8170E-009
1551.160000,3.5340E-009
1551.220000,3.1180E-009
1551.280000,3.8970E-009
1551.340000,5.1650E-009
1551.400000,5.1970E-009
1551.460000,4.0510E-009
1551.520000,4.2560E-009
1551.580000,4.6730E-009
1551.640000,2.4740E-009
1551.700000,4.0080E-009
1551.760000,5.3480E-009
1551.820000,4.0300E-009
1551.880000,4.2720E-009
1551.940000,5.0010E-009
1552.000000,6.3000E-009
1552.060000,6.0370E-009
1552.120000,6.8120E-009
1552.180000,5.9820E-009
1552.240000,7.6440E-009
1552.300000,7.8730E-009
1552.360000,8.4260E-009
1552.420000,6.9050E-009
1552.480000,8.0090E-009
1552.540000,7.3880E-009
1552.600000,8.1610E-009
1552.660000,7.2720E-009
1552.720000,7.6640E-009
1552.780000,7.6190E-009
1552.840000,6.8660E-009
1552.900000,6.4840E-009
1552.960000,5.3620E-009
1553.020000,5.3620E-009
1553.080000,4.2770E-009
1553.140000,5.0030E-009
1553.200000,5.5880E-009
1553.260000,7.0060E-009
1553.320000,8.7440E-009
1553.380000,1.3380E-008
1553.440000,1.5560E-008
1553.500000,1.7550E-008
1553.560000,1.9030E-008
1553.620000,1.8000E-008
1553.680000,2.2040E-008
1553.740000,2.2960E-008
1553.800000,2.7430E-008
1553.860000,3.6010E-008
1553.920000,4.5300E-008
1553.980000,5.7920E-008
1554.040000,6.7990E-008
1554.100000,7.9880E-008
1554.160000,8.7410E-008
1554.220000,8.7300E-008
1554.280000,8.5180E-008
1554.340000,7.5130E-008
1554.400000,6.6750E-008
1554.460000,5.5300E-008
1554.520000,4.5030E-008
1554.580000,4.2720E-008
1554.640000,3.9490E-008
1554.700000,3.9810E-008
1554.760000,4.6000E-008
1554.820000,5.4260E-008
1554.880000,6.3610E-008
1554.940000,7.3620E-008
1555.000000,8.7070E-008
1555.060000,8.8500E-008
1555.120000,9.6680E-008
1555.180000,9.6340E-008
1555.240000,9.5300E-008
1555.300000,8.6760E-008
1555.360000,7.6680E-008
1555.420000,6.7770E-008
1555.480000,5.3040E-008
1555.540000,4.4160E-008
1555.600000,3.3530E-008
1555.660000,2.5780E-008
1555.720000,1.8840E-008
1555.780000,2.0660E-008
1555.840000,2.2620E-008
1555.900000,2.7840E-008
1555.960000,3.9530E-008
1556.020000,5.9070E-008
1556.080000,7.6430E-008
1556.140000,1.0950E-007
1556.200000,1.5000E-007
1556.260000,1.8110E-007
1556.320000,2.2090E-007
1556.380000,2.4970E-007
1556.440000,2.4220E-007
1556.500000,2.2810E-007
1556.560000,2.1500E-007
1556.620000,1.8170E-007
1556.680000,1.6150E-007
1556.740000,1.6370E-007
1556.800000,1.8560E-007
1556.860000,2.4620E-007
1556.920000,3.4670E-007
1556.980000,4.7670E-007
1557.040000,5.9960E-007
1557.100000,7.2060E-007
1557.160000,8.1710E-007
1557.220000,8.6380E-007
1557.280000,8.6030E-007
1557.340000,8.1560E-007
1557.400000,7.2070E-007
1557.460000,5.9280E-007
1557.520000,4.6410E-007
1557.580000,3.5000E-007
1557.640000,2.6320E-007
1557.700000,2.3100E-007
1557.760000,2.7400E-007
1557.820000,3.7760E-007
1557.880000,5.6660E-007
1557.940000,8.1470E-007
1558.000000,1.1220E-006
1558.060000,1.4460E-006
1558.120000,1.7900E-006
1558.180000,2.1410E-006
1558.240000,2.4310E-006
1558.300000,2.6820E-006
1558.360000,2.8630E-006
1558.420000,2.9670E-006
1558.480000,3.0050E-006
1558.540000,2.9600E-006
1558.600000,2.8490E-006
1558.660000,2.6790E-006
1558.720000,2.4490E-006
1558.780000,2.1970E-006
1558.840000,1.9200E-006
1558.900000,1.6350E-006
1558.960000,1.3540E-006
1559.020000,1.1050E-006
1559.080000,8.5340E-007
1559.140000,6.4080E-007
1559.200000,4.6180E-007
1559.260000,3.2170E-007
1559.320000,2.2410E-007
1559.380000,1.6710E-007
1559.440000,1.4330E-007
1559.500000,1.5780E-007
1559.560000,1.9560E-007
1559.620000,2.4040E-007
1559.680000,2.9030E-007
1559.740000,3.2430E-007
1559.800000,3.4690E-007
1559.860000,3.4490E-007
1559.920000,3.2990E-007
1559.980000,2.9930E-007
1560.040000,2.5630E-007
1560.100000,2.1160E-007
1560.160000,1.6710E-007
1560.220000,1.3010E-007
1560.280000,9.6060E-008
1560.340000,7.3250E-008
1560.400000,5.7390E-008
1560.460000,4.9270E-008
1560.520000,5.1270E-008
1560.580000,5.3730E-008
1560.640000,5.9200E-008
1560.700000,6.7800E-008
1560.760000,7.4490E-008
1560.820000,7.9650E-008
1560.880000,8.2700E-008
1560.940000,8.0670E-008
1561.000000,7.8160E-008
1561.060000,7.1760E-008
1561.120000,6.1820E-008
1561.180000,5.2470E-008
1561.240000,4.0830E-008
1561.300000,3.4470E-008
1561.360000,2.7130E-008
1561.420000,2.2720E-008
1561.480000,1.3770E-008
1561.540000,1.3130E-008
1561.600000,1.2830E-008
1561.660000,1.0910E-008
1561.720000,1.4120E-008
1561.780000,1.4390E-008
1561.840000,1.7440E-008
1561.900000,1.8790E-008
1561.960000,2.1330E-008
1562.020000,2.1730E-008
1562.080000,2.1580E-008
1562.140000,2.0560E-008
1562.200000,2.0470E-008
1562.260000,1.8970E-008
1562.320000,1.6240E-008
1562.380000,1.6140E-008
1562.440000,1.2630E-008
1562.500000,1.2330E-008
1562.560000,1.0360E-008
1562.620000,9.7950E-009
1562.680000,9.1120E-009
1562.740000,8.7660E-009
1562.800000,8.2950E-009
1562.860000,9.9170E-009
1562.920000,9.6010E-009
1562.980000,8.7840E-009
1563.040000,9.3980E-009
1563.100000,9.5770E-009
1563.160000,9.6350E-009
1563.220000,1.1160E-008
1563.280000,9.3530E-009
1563.340000,1.0390E-008
1563.400000,8.9260E-009
1563.460000,9.3460E-009
1563.520000,1.0510E-008
1563.580000,9.0270E-009
1563.640000,9.6650E-009
1563.700000,9.6780E-009
1563.760000,9.2500E-009
1563.820000,9.3980E-009
1563.880000,1.0130E-008
1563.940000,1.1430E-008
1564.000000,9.6320E-009
1564.060000,1.0440E-008
1564.120000,1.0530E-008
1564.180000,1.0170E-008
1564.240000,1.0190E-008
1564.300000,1.1150E-008
1564.360000,1.0930E-008
1564.420000,1.0710E-008
1564.480000,9.2020E-009
1564.540000,9.6110E-009
1564.600000,9.4380E-009
1564.660000,9.7610E-009
1564.720000,9.3410E-009
1564.780000,9.5910E-009
1564.840000,1.0080E-008
1564.900000,9.8820E-009
1564.960000,8.7470E-009
1565.020000,9.3640E-009
1565.080000,8.7600E-009
1565.140000,9.2530E-009
1565.200000,1.1670E-008
1565.260000,1.0730E-008
1565.320000,1.1530E-008
1565.380000,1.1010E-008
1565.440000,1.1340E-008
1565.500000,1.0710E-008
1565.560000,1.1900E-008
1565.620000,1.2030E-008
1565.680000,1.2550E-008
1565.740000,1.0480E-008
1565.800000,1.0120E-008
1565.860000,9.2310E-009
1565.920000,9.0230E-009
1565.980000,1.0170E-008
1566.040000,1.0270E-008
1566.100000,1.0500E-008
1566.160000,8.3580E-009
1566.220000,1.0300E-008
1566.280000,1.0710E-008
1566.340000,9.6300E-009
1566.400000,1.0260E-008
1566.460000,9.8770E-009
1566.520000,8.4960E-009
1566.580000,9.7700E-009
1566.640000,1.0600E-008
1566.700000,9.7720E-009
1566.760000,9.6460E-009
1566.820000,1.1370E-008
1566.880000,1.0220E-008
1566.940000,1.0440E-008
1567.000000,1.1340E-008
1567.060000,1.1170E-008
1567.120000,1.2270E-008
1567.180000,1.1260E-008
1567.240000,1.0840E-008
1567.300000,1.1910E-008
1567.360000,1.0980E-008
1567.420000,1.0800E-008
1567.480000,1.1080E-008
1567.540000,1.1340E-008
1567.600000,1.3060E-008
1567.660000,1.2080E-008
1567.720000,1.1910E-008
1567.780000,1.2710E-008
1567.840000,1.1100E-008
1567.900000,1.2150E-008
1567.960000,1.2400E-008
1568.020000,1.2250E-008
1568.080000,1.1450E-008
1568.140000,1.2230E-008
1568.200000,1.3280E-008
1568.260000,1.1300E-008
1568.320000,1.1660E-008
1568.380000,1.1460E-008
1568.440000,1.2530E-008
1568.500000,1.1670E-008
1568.560000,1.1380E-008
1568.620000,1.1970E-008
1568.680000,9.9420E-009
1568.740000,1.0740E-008
1568.800000,1.1450E-008
1568.860000,1.1750E-008
1568.920000,1.1230E-008
1568.980000,1.2360E-008
1569.040000,1.0820E-008
1569.100000,1.0750E-008
1569.160000,1.1960E-008
1569.220000,1.0600E-008
1569.280000,1.1550E-008
1569.340000,1.2310E-008
1569.400000,1.2380E-008
1569.460000,1.2970E-008
1569.520000,1.2210E-008
1569.580000,1.3300E-008
1569.640000,1.1300E-008
1569.700000,1.3250E-008
1569.760000,1.4230E-008
1569.820000,1.2060E-008
1569.880000,1.2760E-008
1569.940000,1.2300E-008
1570.000000,1.2650E-008
